,x,y,transverse_mercator,lon,lat,sza,vza,saa,vaa,raa,rhot_401,rhos_401,rhot_412,rhos_412,rhot_443,rhos_443,rhot_490,rhos_490,rhot_510,rhos_510,rhot_560,rhos_560,rhot_620,rhos_620,rhot_665,rhos_665,rhot_674,rhos_674,rhot_681,rhos_681,rhot_709,rhos_709,rhot_754,rhos_754,rhot_762,rhot_765,rhot_768,rhos_768,rhot_779,rhos_779,rhot_865,rhos_865,rhot_884,rhos_884,rhot_899,rhot_939,rhot_1016,rhos_1016,geometry
0,294150.0,4785750.0,9.969209968386869e+36,-89.535446,43.197784,29.008497,17.557465,142.7272,-73.72536,143.54744,0.15535733,-0.024372546,0.14451534,-0.023561036,0.12491593,-0.01706992,0.10401164,-0.012500181,0.100561254,-0.0070355297,0.105840296,0.017546576,0.09352658,0.01167847,0.09294018,0.011038519,0.09343071,0.011490123,0.094774775,0.013384293,0.13978079,0.064674236,0.3071253,0.23928219,0.093225606,0.1635888,0.2871129,0.24383418,0.32565123,0.25517207,0.35554916,0.28407148,0.35802186,0.28774902,0.24112423,0.070942946,0.35009536,0.3281134,POINT (-89.53544616699219 43.197784423828125)
1,294150.0,4785450.0,9.969209968386869e+36,-89.53533,43.195087,29.006289,17.563772,142.7246,-73.72507,143.55034,0.15439962,-0.025833521,0.14275748,-0.02611091,0.12312255,-0.019469274,0.101717204,-0.015345809,0.0981482,-0.009990721,0.10235339,0.013322665,0.090143904,0.007699508,0.08956851,0.007277548,0.09006576,0.0077715605,0.09116733,0.009412279,0.13537428,0.059848722,0.28828385,0.21959634,0.087145805,0.15296839,0.26834485,0.22260435,0.30394238,0.23281017,0.33309805,0.26123622,0.33637264,0.26567733,0.22744001,0.06797678,0.33491403,0.3126754,POINT (-89.53533172607422 43.19508743286133)
2,294150.0,4785150.0,9.969209968386869e+36,-89.53522,43.192387,29.004082,17.570036,142.72198,-73.724785,143.55324,0.15562397,-0.02405868,0.14408463,-0.024259418,0.12444779,-0.017774029,0.10374915,-0.012915148,0.10016686,-0.007606848,0.1026134,0.013584849,0.09373933,0.0118249925,0.09519948,0.013422363,0.09575179,0.013917627,0.09734744,0.016077993,0.13550271,0.0599372,0.2571137,0.1869893,0.07773047,0.13637409,0.23769763,0.18788935,0.26981434,0.1976035,0.2984785,0.22598569,0.302143,0.23074673,0.20473549,0.06227447,0.30677447,0.28404146,POINT (-89.53521728515625 43.192386627197266)
3,294150.0,4784850.0,9.969209968386869e+36,-89.53511,43.18969,29.001873,17.576355,142.71938,-73.724495,143.55614,0.15802872,-0.020538084,0.14668088,-0.020601777,0.12759754,-0.0136875585,0.108179055,-0.007565764,0.104165815,-0.0028414135,0.102793574,0.013751268,0.10078543,0.019951016,0.10748949,0.026878502,0.109048985,0.02834191,0.11112104,0.030978737,0.13463259,0.058943246,0.19749363,0.124412574,0.059736,0.104496054,0.18151633,0.124034956,0.20664491,0.1322185,0.23542988,0.16162252,0.23959632,0.1667627,0.1633939,0.051239178,0.26139045,0.23777984,POINT (-89.53511047363281 43.18968963623047)
4,294150.0,4784550.0,9.969209968386869e+36,-89.534996,43.18699,28.999653,17.582766,142.71678,-73.72419,143.55902,0.15856713,-0.01978239,0.14754248,-0.019417567,0.12872097,-0.012260533,0.10996167,-0.005443905,0.10561259,-0.0011496521,0.1030519,0.014011046,0.10392031,0.023535296,0.1131062,0.032993466,0.115391456,0.03518706,0.11739099,0.03772592,0.13458814,0.058843948,0.1826852,0.10877927,0.05501309,0.09611717,0.167477,0.107987314,0.19114389,0.116082914,0.22081803,0.14662816,0.2256931,0.1524649,0.15387878,0.04857869,0.25169018,0.22786392,POINT (-89.53499603271484 43.186988830566406)
5,294150.0,4784250.0,9.969209968386869e+36,-89.53488,43.18429,28.997435,17.589172,142.7142,-73.72389,143.5619,0.15797873,-0.020693716,0.14731339,-0.019785844,0.12836017,-0.012778239,0.10994225,-0.0055152085,0.10588006,-0.0008763999,0.10455084,0.015756227,0.104738936,0.024433685,0.113788866,0.033691693,0.11615504,0.035965983,0.11818546,0.038535964,0.13716511,0.061585747,0.1969767,0.12376686,0.05918354,0.10326093,0.1808989,0.12322962,0.20624095,0.13169727,0.23529519,0.16138202,0.24000564,0.16707902,0.16345444,0.051106784,0.2623329,0.23870692,POINT (-89.53488159179688 43.18429183959961)
6,294150.0,4783950.0,9.969209968386869e+36,-89.534775,43.181595,28.995218,17.595558,142.71161,-73.72359,143.5648,0.15737298,-0.021631198,0.1461562,-0.021475872,0.12702607,-0.014571891,0.10776204,-0.008216649,0.10359254,-0.0036764436,0.10424245,0.015337425,0.10146757,0.020590529,0.10912986,0.028526882,0.111389354,0.030734174,0.113345765,0.033238307,0.13598277,0.0602533,0.2378199,0.16658847,0.07155919,0.12500012,0.2200643,0.16769607,0.2500566,0.1770016,0.27593133,0.20281255,0.27913296,0.20705153,0.18904826,0.0581093,0.28715613,0.2639964,POINT (-89.53477478027344 43.18159484863281)
7,294150.0,4783650.0,9.969209968386869e+36,-89.53466,43.178894,28.993004,17.60193,142.70901,-73.72329,143.5677,0.15631594,-0.023237621,0.14523351,-0.02283294,0.1257039,-0.016351083,0.10534593,-0.0112075275,0.10129752,-0.006487398,0.102852166,0.013623057,0.09715221,0.015533913,0.10317393,0.021934086,0.10516728,0.023914559,0.10698632,0.026288547,0.13351797,0.057530545,0.26491728,0.19489521,0.079958424,0.14058723,0.24572568,0.19672556,0.2792101,0.2070383,0.30429137,0.23164603,0.30699113,0.23543578,0.20744795,0.06329501,0.30678052,0.28396207,POINT (-89.53466033935547 43.17889404296875)
8,294150.0,4783350.0,9.969209968386869e+36,-89.534546,43.176197,28.990782,17.608397,142.70644,-73.722984,143.57057,0.15538374,-0.024660299,0.14452232,-0.023889262,0.12463979,-0.017792746,0.103763446,-0.013184379,0.09996326,-0.008142896,0.10189465,0.012426453,0.09537205,0.013417099,0.1008059,0.019280607,0.10282088,0.021309543,0.104598805,0.023645997,0.13413337,0.058146436,0.27260935,0.20288171,0.08198229,0.14463687,0.25273076,0.204601,0.2865229,0.21452321,0.31075755,0.23817304,0.31275535,0.24126182,0.21156828,0.064248,0.31163576,0.28888562,POINT (-89.5345458984375 43.17619705200195)
9,294150.0,4783050.0,9.969209968386869e+36,-89.53444,43.173496,28.98856,17.614824,142.70386,-73.72268,143.57347,0.15513137,-0.025075633,0.14389358,-0.024828574,0.123619415,-0.019177828,0.10194313,-0.015452566,0.09754208,-0.011109197,0.10059446,0.010818905,0.090304986,0.007481961,0.093624055,0.0113319745,0.09511267,0.012863386,0.09678903,0.015113069,0.1330366,0.056906123,0.29646018,0.22771719,0.089457676,0.15673758,0.27461705,0.22928168,0.31059653,0.23924816,0.33370882,0.2614484,0.3351902,0.26406512,0.22624484,0.06765826,0.32701045,0.30450538,POINT (-89.53443908691406 43.17349624633789)
