,x,y,transverse_mercator,lon,lat,sza,vza,saa,vaa,raa,rhot_400,rhos_400,rhot_412,rhos_412,rhot_443,rhos_443,rhot_490,rhos_490,rhot_510,rhos_510,rhot_560,rhos_560,rhot_620,rhos_620,rhot_665,rhos_665,rhot_674,rhos_674,rhot_682,rhos_682,rhot_709,rhos_709,rhot_754,rhos_754,rhot_762,rhot_765,rhot_768,rhos_768,rhot_779,rhos_779,rhot_865,rhos_865,rhot_884,rhos_884,rhot_899,rhot_939,rhot_1016,rhos_1016,geometry
0,294150.0,4785750.0,9.969209968386869e+36,-89.535446,43.197784,32.723316,49.10306,117.68401,98.221924,19.462086,0.25775403,-6.2002684e-05,0.23873803,0.0022113498,0.20414954,0.021903533,0.16685872,0.041905276,0.15866378,0.055613015,0.16140589,0.11061812,0.14663585,0.114047445,0.14849892,0.11923207,0.1498313,0.121187605,0.1520824,0.1257396,0.202859,0.19863507,0.4026473,0.443571,0.116613686,0.21234162,0.3809086,0.45634937,0.42464912,0.4627692,0.4680878,0.50917774,0.46821854,0.51144546,0.25857273,0.03839513,0.46500117,0.5086448,POINT (-89.53544616699219 43.197784423828125)
1,294150.0,4785450.0,9.969209968386869e+36,-89.53533,43.195087,32.721836,49.100758,117.6807,98.22262,19.458084,0.2565234,-0.002706724,0.23709778,-0.0011394635,0.20097105,0.016119087,0.16083305,0.032105274,0.15167397,0.04451555,0.15251198,0.09693414,0.13029236,0.09024713,0.12766276,0.09115763,0.12822542,0.09248516,0.12979199,0.09626775,0.18663017,0.17758664,0.4219705,0.46663335,0.12220566,0.22328202,0.39941034,0.48016667,0.4463165,0.48801816,0.4875021,0.5311596,0.48613784,0.53177935,0.26746795,0.039572336,0.47476056,0.519651,POINT (-89.53533172607422 43.19508743286133)
2,294150.0,4785150.0,9.969209968386869e+36,-89.53522,43.192387,32.720398,49.09869,117.67733,98.223274,19.454058,0.25434548,-0.0074166763,0.23484693,-0.005756481,0.19707693,0.009007829,0.15381901,0.020652032,0.1436106,0.03166063,0.14364937,0.083245136,0.11399103,0.06637243,0.10524716,0.0607652,0.10470686,0.061043672,0.10525146,0.06361165,0.17079556,0.15696564,0.44202444,0.49046525,0.12867557,0.23387304,0.42180324,0.5088592,0.46895328,0.51427877,0.50880164,0.55519444,0.5069391,0.55531013,0.27847278,0.040368337,0.48206347,0.5278768,POINT (-89.53521728515625 43.192386627197266)
3,294150.0,4784850.0,9.969209968386869e+36,-89.53511,43.18969,32.71896,49.0966,117.67396,98.22392,19.450031,0.25361514,-0.008983556,0.23286666,-0.00982443,0.19493467,0.0050935345,0.1510826,0.016177587,0.14073725,0.027072467,0.1398935,0.07743119,0.10818105,0.05783297,0.09777244,0.050588746,0.096857056,0.050505314,0.09719997,0.0528515,0.16477197,0.1491003,0.42410594,0.46917105,0.123277366,0.22486812,0.4038172,0.4858198,0.44881254,0.49091405,0.4900961,0.5340849,0.48855808,0.5345149,0.26846254,0.03913923,0.46601397,0.5097787,POINT (-89.53511047363281 43.18968963623047)
4,294150.0,4784550.0,9.969209968386869e+36,-89.534996,43.18699,32.71559,49.085064,117.673546,98.22648,19.447067,0.25436932,-0.007236242,0.23391785,-0.007556911,0.19591767,0.00697071,0.15201855,0.017762966,0.14229983,0.029616237,0.14088207,0.078990646,0.1106862,0.06153862,0.1007774,0.054699626,0.10029076,0.055134352,0.10033791,0.057063483,0.1671903,0.15226677,0.41148338,0.45411074,0.119084425,0.2176597,0.39027077,0.46839437,0.4351428,0.47499093,0.47834247,0.52077365,0.47720805,0.52162975,0.26223513,0.037819482,0.4604337,0.50346375,POINT (-89.53499603271484 43.186988830566406)
5,294150.0,4784250.0,9.969209968386869e+36,-89.53488,43.18429,32.7142,49.083187,117.67011,98.22709,19.44302,0.25552544,-0.0047030346,0.23577946,-0.0036996864,0.1978825,0.010585844,0.1548206,0.022361934,0.14496195,0.033879735,0.1433667,0.08284447,0.11527579,0.06828616,0.10738718,0.0636968,0.107436165,0.06472352,0.107740745,0.0669536,0.16786169,0.15314478,0.41147828,0.4541024,0.119476855,0.21823773,0.39133555,0.46976238,0.4361734,0.47618932,0.47755805,0.51988244,0.47642994,0.52074367,0.26107576,0.037831828,0.4589909,0.5018313,POINT (-89.53488159179688 43.18429183959961)
6,294150.0,4783950.0,9.969209968386869e+36,-89.534775,43.181595,32.71365,49.08544,117.665375,98.22687,19.438507,0.2574073,-0.0006359469,0.23781165,0.00046794032,0.20033997,0.015070809,0.15763849,0.026961884,0.14749868,0.037922464,0.14507835,0.085489295,0.119527504,0.07452082,0.114062205,0.072759874,0.11434322,0.07396956,0.11497605,0.07659565,0.16552971,0.1500975,0.3995238,0.43981478,0.11630306,0.21165115,0.37954718,0.45457214,0.42223775,0.45993093,0.4570011,0.4965663,0.45499694,0.49637708,0.24879014,0.03647932,0.43604925,0.4758775,POINT (-89.53477478027344 43.18159484863281)
7,294150.0,4783650.0,9.969209968386869e+36,-89.53466,43.178894,32.712757,49.086025,117.66117,98.22698,19.434181,0.25835833,0.0014229021,0.2385667,0.0020184258,0.2010457,0.016359435,0.1590549,0.029274328,0.14870135,0.039839704,0.14543255,0.08603679,0.12071346,0.07625874,0.115442835,0.07463246,0.11598867,0.076169826,0.11655656,0.078699544,0.16425036,0.14842537,0.384263,0.42151907,0.1118898,0.20351368,0.36408842,0.43458766,0.4044469,0.4391055,0.43403476,0.47042006,0.43135265,0.46939552,0.23528217,0.034562644,0.4113418,0.44783473,POINT (-89.53466033935547 43.17889404296875)
8,294150.0,4783350.0,9.969209968386869e+36,-89.534546,43.176197,32.7106,49.08043,117.65889,98.22835,19.430548,0.25869456,0.0022034189,0.23902999,0.0030176388,0.20146729,0.017165607,0.15975204,0.030436866,0.14909603,0.040489823,0.14521636,0.08571554,0.12034469,0.07572769,0.115330614,0.07448752,0.11578856,0.07590912,0.11651965,0.07865692,0.16263881,0.14632203,0.37422118,0.40944207,0.10871206,0.19742161,0.3537716,0.42120573,0.3921559,0.42466858,0.41855574,0.45273465,0.4150032,0.45067123,0.22630249,0.033613145,0.39746222,0.43203485,POINT (-89.5345458984375 43.17619705200195)
9,294150.0,4783050.0,9.969209968386869e+36,-89.53444,43.173496,32.708385,49.074524,117.656715,98.22977,19.426949,0.25894696,0.0028048127,0.23980622,0.004660669,0.20267534,0.019408388,0.16012439,0.031070312,0.15005985,0.04204756,0.14737323,0.08906406,0.12123034,0.07703521,0.11598007,0.07537587,0.11658702,0.0769838,0.1172277,0.07960606,0.1672161,0.1523072,0.40144074,0.4420972,0.11626763,0.21124347,0.37976688,0.45484328,0.42092058,0.45837897,0.44968593,0.48823467,0.44699684,0.48724496,0.24401827,0.03609504,0.42731658,0.4659634,POINT (-89.53443908691406 43.17349624633789)
