y,x,Comp.1,Comp.2,Comp.3,Comp.4,Comp.5,Comp.6,Comp.7,Comp.8,Comp.9,Comp.10
231,601,0.0051580843185134225,0.03615445526698344,-0.017563218402131812,1.6438419019097002e-4,0.010832911269849362,0.004110856155155092,-0.0027290316138078637,0.0052559732860997434,0.003264737272382566,0.0058040617302961405
230,602,0.004845514189576961,0.03599447421991661,-0.01793543057666485,5.035079301154883e-4,0.011063999080395069,0.004605794370108253,-0.0029151041116488915,0.004967452312214599,0.002870917220038162,0.005825402816400722
230,601,0.005572896078787158,0.03635902794067836,-0.017596164044332823,4.157097659246208e-4,0.010963081316929146,0.005150334183450889,-0.0028401176792454985,0.0050017407649850226,0.0035707121937036098,0.006687566343168541
230,600,0.005140583652556492,0.0360540614003771,-0.017612540924665115,2.339173870974929e-5,0.010704785659210628,0.003988633400724569,-0.003566015383360454,0.005264288958977269,0.0025783912608667962,0.005700467576601552
229,602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,601,0.005149822587289448,0.03562031190250369,-0.017481510161065184,1.6135379869770643e-4,0.011068062124774439,0.004728083777244473,-0.002673008098580107,0.005176837064125062,0.0034777426863189095,0.005952740321324197
230,599,0.005301631188066119,0.036314566529195555,-0.017942630406214667,2.0613499737107805e-4,0.01074535489868167,0.004631039620944527,-0.003268517948323336,0.005461247477441323,0.003063460216046158,0.005837750407761874
230,598,0.004984718985031831,0.036651993725074695,-0.017838858725261465,-1.273437947129397e-4,0.010536345492063108,0.004169956271790417,-0.0033870124848007855,0.005345528983485066,0.0030567220726020476,0.006167636310389347
230,597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,599,0.005335868846193293,0.03680277919013656,-0.017870679586248345,-7.805994946559209e-5,0.01046332424207352,0.0046217700793568855,-0.0034114941900040023,0.005101845456203735,0.0030241474435255787,0.005621250008997221
229,598,0.011430518473871627,0.08282112698918757,-0.04871924821475261,-0.012564699712164874,0.00828326894657025,0.004029128989092329,-0.018487420265413942,0.015477829635401886,0.005424886587748192,0.006364161583652062
229,597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,599,0.015429521644299928,0.08437504034304324,-0.045200608011116236,-0.00931795264629993,0.010034850192895533,0.006676689641571097,-0.012027147376369335,0.017933761643377913,0.00949791272915703,0.010004699485705865
228,598,0.014964715012307565,0.08657265969999324,-0.05212630484214929,-0.011289488671441864,0.00648716950923298,0.00289499277162852,-0.016948307598983258,0.021861717300778644,0.009433378860660235,0.01167993977956743
228,597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,599,0.0050039302671165305,0.03593130345805258,-0.017536773885637007,2.2110905435984078e-4,0.010970817440624777,0.004273219328728427,-0.003371534378562988,0.00514251393620186,0.0024578947120023975,0.005356105935108968
229,600,0.005631448390292188,0.036660310089028016,-0.017958871909113168,1.3619109789849261e-4,0.011011625596613015,0.004669042553677288,-0.002710077187730885,0.0049331284282879695,0.0029845705477976703,0.0057064482387975835
228,602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,600,0.005435152017512735,0.036114450482784076,-0.017758062923326063,5.239465783660624e-4,0.0112396193889375,0.004433905928170165,-0.0022404926486423466,0.005127021963063179,0.0030724448092668147,0.005825094008847656
227,602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,600,0.0048304700434195404,0.035507416089604525,-0.017328095528090295,3.523378022692855e-4,0.010666850127596371,0.004722512304998529,-0.003015604746940869,0.004979130486450631,0.0027121034464238363,0.005875301318283792
226,602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,600,0.005238460294627698,0.03556013396360207,-0.017213748786722674,-3.14732484028577e-4,0.01048729992047965,0.004417171260539469,-0.0026457082191385967,0.004810178610105886,0.003240296609775849,0.006024297294946371
228,603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,599,0.005304720482907374,0.03627502952531725,-0.01774006562892952,8.833964040214494e-6,0.010294444266475397,0.004604986710075377,-0.002962356048857094,0.0046084780639591314,0.0026013395431429133,0.005541654608543631
225,601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,600,0.004878609723373167,0.035759451603854235,-0.017321215747588572,1.0461607188953445e-4,0.010280572077586383,0.004712381526408218,-0.0029689353470371224,0.0054994239469759905,0.0031910754732118636,0.005748416668013477
225,599,0.005557638636081186,0.03640063322115682,-0.017727780060795017,4.181188788828491e-4,0.010777369035129101,0.004437042970987432,-0.0026287351571550217,0.005203570005877178,0.002785993006699331,0.005582569052687669
224,601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,600,0.00470444480453165,0.0353304296339723,-0.017020035198770656,1.8110639187059988e-4,0.010752405520872331,0.004256438629209999,-0.002743810626886293,0.005182827314435053,0.002788122907525172,0.005739552164529317
224,599,0.0054797469860458315,0.03638075336714538,-0.01776852399206125,3.079946338875142e-4,0.011203042712648895,0.004569177791467531,-0.002906141771330574,0.005283269346948873,0.0031927093159384613,0.0058587046512847156
223,601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,600,0.004914127052457969,0.035158388980863486,-0.017390742583638732,2.579124315548148e-4,0.010834208472141657,0.004398757272868994,-0.0029753224151501875,0.004630208820805026,0.002563398048872925,0.005461033484624213
223,599,0.005068890745705587,0.03623173693870519,-0.017837733516238578,-4.42520262412152e-4,0.010961534033601705,0.004379481414906873,-0.002782380945472454,0.004835158402182916,0.003824612657402358,0.00599506141990568
224,604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,598,0.005304223552734866,0.03655224299650756,-0.017776280287230103,1.7228360900243276e-5,0.010980020042666154,0.004213610319625764,-0.0032416844958297187,0.005341738628767921,0.0031587933604452986,0.005618936242512398
227,597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,598,0.014604036437010044,0.08139493450922491,-0.04753473154765858,-0.010964665595976265,0.012290216459252296,0.003905728167624515,-0.013059751941484152,0.014561770655501422,0.013277515406059748,0.01171843645299216
226,597,0.01535174739558922,0.07977342880088399,-0.04947532009428292,-0.013157431669596025,0.010762384294407235,0.005965068140935459,-0.016112398668100266,0.01217367926591226,0.00989856970130346,0.010955895731709802
226,596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,598,0.012048174076167439,0.07957688493374183,-0.04451045643511347,-0.014837260535142428,0.0063924618398134405,0.004988465512048209,-0.015237675298535928,0.01685300652309651,0.004582707405117971,0.007688192956320932
225,597,0.019895478014769936,0.08940695646010584,-0.05171356734194486,-0.010776209370088536,0.011895432843305933,0.006159439645914436,-0.016123662820669904,0.020257469571369445,0.0067340374707866935,0.010440304009341102
225,596,0.014909524471267517,0.07812109589326392,-0.04198004482481839,-0.014027619110169753,0.012232706807799336,0.010297503702833069,-0.011107256320503274,0.01494400971471492,0.010118362116346386,0.008959698057377632
224,598,0.010296483096991913,0.08033596943574542,-0.044680562571161236,-0.013560094605746883,0.006447775898123025,-0.001959121273502772,-0.017221369620606334,0.017178318146652594,0.007240949407049236,0.004833611772145416
227,590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,595,0.019799245570407988,0.09131113513881872,-0.05077053945799075,-0.006552339230512774,0.01466599747766976,0.0038669015048336383,-0.0126956244614288,0.02019025735837131,0.007707267809405,0.009370237158037528
224,594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,597,0.018767882641700415,0.0866725628441118,-0.046291361885601456,-0.008426390244972673,0.01078980508077011,0.004412317065305767,-0.011671978772243144,0.018211338278293233,0.011111792762258346,0.012487413925017385
224,596,0.014061226883926376,0.08267969871018632,-0.04269907769321287,-0.009905760569682074,0.012242462235380214,0.0036654050616767575,-0.012989594292803252,0.01599929607150175,0.009464856612573793,0.010282737944772765
223,598,0.01261330550519295,0.08413227137882358,-0.04983817782530461,-0.010899822645968026,0.01065814783713725,0.004360740100021164,-0.016917803802637146,0.013187743399978158,0.00783745448267582,0.011669616139007735
223,597,0.012859994981920331,0.07810879857448066,-0.0455422632388091,-0.007502727450441433,0.013973209673780792,0.004366020145904786,-0.017229412269219178,0.014600055312379538,0.009614006604375024,0.011548803635492292
223,596,0.015193969955211209,0.07980742526354735,-0.04182000239735007,-0.009764570947710906,0.012183695332221075,0.00762754645298446,-0.01611449504554884,0.015960255442591467,0.005854015154978279,0.011126082871429384
223,595,0.018833368254563772,0.08627554650715528,-0.047907849561351544,-0.012074065137085602,0.01506125976970326,0.0022342593250963996,-0.019212802146693967,0.01590302024790358,0.006545641570182455,0.011186422216457154
222,597,0.017663355672659795,0.08098228519922983,-0.0475544533461626,-0.01025810075898342,0.01529598809585306,0.0048180247286253456,-0.011949773449877948,0.014142860148146124,0.009218688386277244,0.008061664992714952
222,596,0.020515627620258794,0.0836308201379644,-0.04464945837545374,-0.0149979463987003,0.009401410947167331,0.005620947862948411,-0.013836095375940133,0.014869808497990284,0.012525240350981851,0.010012945969805601
222,595,0.0189244924281522,0.08787867845652607,-0.043125870444742836,-0.009461915409960022,0.011036580796536346,0.005822889050984218,-0.011905383312705343,0.013083381229711503,0.007842994900330772,0.011806511864211047
221,597,0.021117786569490662,0.08775908520633016,-0.05029461698454577,-0.007252870049562344,0.013401203779266693,0.0036645218277465332,-0.010613641556625041,0.01724865416819907,0.009951749392429923,0.012099220664292113
224,589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,599,0.005252450384820654,0.036473259878029046,-0.01749076672328423,1.036977972872766e-4,0.010737705708891388,0.0043177473861452965,-0.002403141744126756,0.0051218144563379316,0.00272013793729402,0.005655021587834853
222,598,0.005008778399611605,0.036765614595324556,-0.018106920863816125,-3.775174313346433e-4,0.010546048571192766,0.0047777990188277745,-0.0034310067496783254,0.0052522965993720945,0.0031359770432013282,0.005776747046506735
221,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,599,0.005258954260382476,0.036202250730465214,-0.0175978634600329,1.6861504580573984e-4,0.01079932744691738,0.004342208469677821,-0.002888222245157102,0.005237366824091563,0.0032244123515135213,0.0055430948518192195
221,598,0.010028232818686356,0.08082082879669918,-0.04542180207022572,-0.010986544610991193,0.007973541212966362,-0.00129696697951209,-0.014241706104580903,0.017998146810717805,0.006918641236763492,0.006981676744139029
220,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,598,0.011702797981285212,0.08179018138299955,-0.04166046632574658,-0.008033328825360071,0.013283270988928246,0.003798412917350673,-0.01839930420114263,0.01344279924198033,0.004052643550868382,0.008018388419589222
221,602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,596,0.016603237494368747,0.08198783389997086,-0.04519951907556784,-0.013369016108914698,0.010082546057371196,0.004188111903622538,-0.015260812283033713,0.020915442574485386,0.010717862761728965,0.00915746772604202
221,595,0.013403168079460008,0.0837322041828841,-0.04369996273502788,-0.009269190370290547,0.010951188439958959,0.006775351490504728,-0.013182445578903796,0.017645317606314354,0.003819304034331251,0.0062904673276975584
220,597,0.02817817519903099,0.10084390591956936,-0.058871008370044574,-0.014774899701259251,0.01532630988475911,0.007992133683366104,-0.022130436020145767,0.023568784220621,0.011733893093386445,0.01531997456159571
220,596,0.006897782512252939,0.07568024690167716,-0.040780726031397194,-0.013710716673696569,0.010112645232411274,0.001454808114734506,-0.015265603651274296,0.015489203557710931,0.008148103502140368,0.008777793475255568
220,595,0.005288482405171347,0.036710165912328396,-0.01779930730984344,1.7851614069086812e-4,0.011608654818051555,0.004165634949260758,-0.0032620525974534987,0.005085895392341115,0.00305503774769534,0.0055193944448242455
219,597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211,604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211,603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211,602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210,604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210,603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
205,613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
204,613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202,613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
