band,name,value
502,comp_1,0.03986935780199942
502,comp_2,0.06512005751835592
502,comp_3,0.19507923381199688
502,comp_4,0.09304513900892587
502,comp_5,0.23049426075901389
502,comp_6,0.12365203992639008
502,comp_7,0.13144316612825044
502,comp_8,0.044458086723928106
502,comp_9,0.00680174364141576
502,comp_10,0.06956806570931096
504,comp_1,0.04082095311034317
504,comp_2,0.06257341695457175
504,comp_3,0.21160559409402946
504,comp_4,0.08538145025702883
504,comp_5,0.19903565125546555
504,comp_6,0.1154279481459558
504,comp_7,0.08046661331112023
504,comp_8,0.05915684596547548
504,comp_9,0.03113339345531808
504,comp_10,0.05039436662423189
507,comp_1,0.048437433697241655
507,comp_2,0.06871974074563705
507,comp_3,0.19708116963491765
507,comp_4,0.0973412319093922
507,comp_5,0.20623660367529176
507,comp_6,0.08328655959464197
507,comp_7,0.1249581364036951
507,comp_8,0.006699885338768108
507,comp_9,-0.012499324189119483
507,comp_10,0.04941378712975542
509,comp_1,0.04629616364982988
509,comp_2,0.06126402660606826
509,comp_3,0.22117573865254836
509,comp_4,0.062288193540160054
509,comp_5,0.17211801420418651
509,comp_6,0.057292074899603695
509,comp_7,0.09907312105939825
509,comp_8,0.01930065762037808
509,comp_9,-0.002641829724307351
509,comp_10,0.02428319780757632
512,comp_1,0.0515653533532857
512,comp_2,0.0646135479205457
512,comp_3,0.21763729461875853
512,comp_4,0.04270107333952447
512,comp_5,0.13379227289076273
512,comp_6,-0.03145103305008286
512,comp_7,0.15091897689340153
512,comp_8,-0.04563652893146001
512,comp_9,-0.055259427094871555
512,comp_10,-0.01250551311781494
515,comp_1,0.04087357572230329
515,comp_2,0.04263785354398696
515,comp_3,0.23446231358222194
515,comp_4,-0.04978078265332834
515,comp_5,0.01166472546253576
515,comp_6,-0.14828757810713997
515,comp_7,0.1379768173337269
515,comp_8,-0.03063423077067464
515,comp_9,-0.10537652812778191
515,comp_10,-0.09829984806755376
517,comp_1,0.033126607238314086
517,comp_2,0.013608544502830834
517,comp_3,0.23529411440849068
517,comp_4,-0.10748434755169818
517,comp_5,-0.09148652297238878
517,comp_6,-0.15500553103211356
517,comp_7,0.04857596201869237
517,comp_8,-0.05993853015184243
517,comp_9,-0.01684191805390678
517,comp_10,-0.08393358059049119
520,comp_1,0.04251698618310448
520,comp_2,-0.007474166433906234
520,comp_3,0.21067525491406164
520,comp_4,-0.1542844483986883
520,comp_5,-0.1352671062814799
520,comp_6,-0.16560780348471604
520,comp_7,-0.01697656804186053
520,comp_8,-3.155694790282403e-4
520,comp_9,0.07999084571436435
520,comp_10,-0.21339918860505244
522,comp_1,0.00843038589995279
522,comp_2,-0.03644693322426234
522,comp_3,0.22195577973010816
522,comp_4,-0.18812401149775654
522,comp_5,-0.136917389449924
522,comp_6,-0.06908871562011425
522,comp_7,-0.03245539979309945
522,comp_8,0.09501579248955923
522,comp_9,0.14140577586102807
522,comp_10,-0.10286777028169877
525,comp_1,0.046299084994639216
525,comp_2,-0.02498748969020453
525,comp_3,0.22969379042216057
525,comp_4,-0.12924697536380458
525,comp_5,-0.01703140050001586
525,comp_6,-0.05540660252567911
525,comp_7,0.1318694262620927
525,comp_8,-0.01456668366374374
525,comp_9,0.10996888351096039
525,comp_10,-0.0755091028044877
527,comp_1,0.03616739250134109
527,comp_2,-0.06637725048367052
527,comp_3,0.2023519476454815
527,comp_4,-0.1747771955645445
527,comp_5,-0.06022379244496354
527,comp_6,0.01718029814067853
527,comp_7,-0.016324904047445285
527,comp_8,0.05718151391507907
527,comp_9,0.2496492613450085
527,comp_10,-0.09180190754082317
530,comp_1,0.09665906450931273
530,comp_2,-0.04494098349014907
530,comp_3,0.14031787359142972
530,comp_4,-0.05330050083667432
530,comp_5,0.11974045313657866
530,comp_6,-0.01707283129174478
530,comp_7,0.1781298417468919
530,comp_8,-0.062492381121996184
530,comp_9,0.16405111746840045
530,comp_10,-0.10184060518209398
532,comp_1,0.09516104834213208
532,comp_2,-0.07237012433569524
532,comp_3,0.12063946149425409
532,comp_4,-0.0723751541348514
532,comp_5,0.05140973442801604
532,comp_6,-0.04866966406524868
532,comp_7,0.187601306392332
532,comp_8,-0.13845011870025417
532,comp_9,0.15017647016417504
532,comp_10,-0.07067121280337355
535,comp_1,0.10786716859623481
535,comp_2,-0.08169147307781813
535,comp_3,0.060098437085172936
535,comp_4,-0.04933614742953448
535,comp_5,0.07037029556535103
535,comp_6,-0.07420985760609053
535,comp_7,0.12716722746369055
535,comp_8,-0.08692600665053142
535,comp_9,0.15524913107479452
535,comp_10,-0.08381263560731116
537,comp_1,0.1155505607001374
537,comp_2,-0.07425761323799789
537,comp_3,0.012543911399169378
537,comp_4,0.017021979823199977
537,comp_5,0.109670431785732
537,comp_6,-0.08586370110119541
537,comp_7,0.15844934331043398
537,comp_8,-0.10856636494423227
537,comp_9,0.07300270166815731
537,comp_10,-0.04661379979759781
540,comp_1,0.11612055331311485
540,comp_2,-0.08069638752697753
540,comp_3,-0.0017140566096262497
540,comp_4,0.03771734455876341
540,comp_5,0.08921726890489255
540,comp_6,-0.08102283068030183
540,comp_7,0.10278727512875813
540,comp_8,-0.09882770364562543
540,comp_9,0.08521665944931134
540,comp_10,-0.02983792741580334
543,comp_1,0.11952177716749736
543,comp_2,-0.06674864333583967
543,comp_3,-0.04194835113060017
543,comp_4,0.07639905526960289
543,comp_5,0.10893301857971897
543,comp_6,-0.08864541542868148
543,comp_7,0.08804488221987487
543,comp_8,-0.09005203911128115
543,comp_9,0.05191567291790463
543,comp_10,-0.04814905396774107
545,comp_1,0.11655610460560621
545,comp_2,-0.08018081264977178
545,comp_3,-0.04378639970581986
545,comp_4,0.06426173076375259
545,comp_5,0.07286965939166305
545,comp_6,-0.11143315698350251
545,comp_7,0.08253090694257018
545,comp_8,-0.061927306432024286
545,comp_9,0.0507164750082503
545,comp_10,-0.03455495263275297
548,comp_1,0.10816735848265076
548,comp_2,-0.09981392166629978
548,comp_3,-0.05473958548633882
548,comp_4,0.041956296971113145
548,comp_5,0.04088668972624865
548,comp_6,-0.12124228775835909
548,comp_7,0.034812539132760056
548,comp_8,-0.0011783251576303617
548,comp_9,0.06455655364503364
548,comp_10,-0.044049743230026334
550,comp_1,0.10317972370359928
550,comp_2,-0.1031910467702662
550,comp_3,-0.073440631125590225
550,comp_4,0.04090839601336855
550,comp_5,0.0351584664087603
550,comp_6,-0.1331408288601602
550,comp_7,0.017253971339330897
550,comp_8,0.03068866233340117
550,comp_9,0.05340295427106147
550,comp_10,-0.04265879114990549
553,comp_1,0.10041364358002532
553,comp_2,-0.10528754320953677
553,comp_3,-0.08353104444241072
553,comp_4,0.037517362557880574
553,comp_5,0.013194908402962746
553,comp_6,-0.14292025546386802
553,comp_7,-0.002697188255008234
553,comp_8,0.04451785810255999
553,comp_9,0.043320199380151594
553,comp_10,-0.0563897371711591
555,comp_1,0.10465818340617934
555,comp_2,-0.08667496062930517
555,comp_3,-0.10299246925458203
555,comp_4,0.07147815980494694
555,comp_5,0.0401387893609517
555,comp_6,-0.15266015935130076
555,comp_7,0.024021836438797715
555,comp_8,0.024297761960967695
555,comp_9,8.068636318720527e-4
555,comp_10,-0.05010238284053995
558,comp_1,0.10611687222441628
558,comp_2,-0.0763859355402219
558,comp_3,-0.11347966942052136
558,comp_4,0.0912435466980839
558,comp_5,0.05314229950982463
558,comp_6,-0.1420625393492731
558,comp_7,0.015041928631252774
558,comp_8,0.00855845962413074
558,comp_9,0.0013006837148962632
558,comp_10,-0.05065707799803554
561,comp_1,0.1047749236162704
561,comp_2,-0.07734912934993367
561,comp_3,-0.12071882041130785
561,comp_4,0.08307990234673537
561,comp_5,0.04701037558265727
561,comp_6,-0.13439674336479074
561,comp_7,-0.030309997975485017
561,comp_8,0.050375827154803224
561,comp_9,0.020682002228786158
561,comp_10,-0.07114707115053283
563,comp_1,0.0993747345092965
563,comp_2,-0.08916250190952481
563,comp_3,-0.11483531079136268
563,comp_4,0.061063815830045075
563,comp_5,0.0162102173907753
563,comp_6,-0.14624429005060452
563,comp_7,-0.06620294855210208
563,comp_8,0.10320638213307162
563,comp_9,0.04035692155134011
563,comp_10,-0.09138354377264322
566,comp_1,0.09643060350776603
566,comp_2,-0.09306715278591784
566,comp_3,-0.11802017276050725
566,comp_4,0.04475064937466048
566,comp_5,-8.888805350461257e-5
566,comp_6,-0.13468538231996435
566,comp_7,-0.10098227021879416
566,comp_8,0.11138059714285929
566,comp_9,0.05940857369651907
566,comp_10,-0.09712163217078268
568,comp_1,0.11383859041933554
568,comp_2,-0.06151551531921932
568,comp_3,-0.10606673102726973
568,comp_4,0.08296158290295814
568,comp_5,0.022226093221308318
568,comp_6,-0.11592994946183764
568,comp_7,-0.0945887244795104
568,comp_8,0.070323069059930493
568,comp_9,0.03311364211492551
568,comp_10,-0.100263914416247
571,comp_1,0.11981855518156471
571,comp_2,-0.05294981435936353
571,comp_3,-0.10512802087900178
571,comp_4,0.0643832356623779
571,comp_5,0.008811743695054811
571,comp_6,-0.08420595317853471
571,comp_7,-0.10893238002751633
571,comp_8,0.03811348115015005
571,comp_9,0.04262864118301383
571,comp_10,-0.11627293624943931
573,comp_1,0.12138775288720889
573,comp_2,-0.03539328804378333
573,comp_3,-0.12264007080118547
573,comp_4,0.07206150744303973
573,comp_5,0.05084126279512864
573,comp_6,-0.05027588056560798
