,x,y,transverse_mercator,lon,lat,sza,vza,saa,vaa,raa,rhot_400,rhos_400,rhot_412,rhos_412,rhot_443,rhos_443,rhot_490,rhos_490,rhot_510,rhos_510,rhot_560,rhos_560,rhot_620,rhos_620,rhot_665,rhos_665,rhot_674,rhos_674,rhot_682,rhos_682,rhot_709,rhos_709,rhot_754,rhos_754,rhot_762,rhot_765,rhot_768,rhos_768,rhot_779,rhos_779,rhot_865,rhos_865,rhot_884,rhos_884,rhot_899,rhot_939,rhot_1016,rhos_1016,geometry
0,294150.0,4785750.0,9.969209968386869e+36,-89.535446,43.197784,33.66567,52.101784,118.08476,97.603294,20.481466,0.2578396,0.022656532,0.23901604,0.02660965,0.20584667,0.047647435,0.1693469,0.06657544,0.16226335,0.079486966,0.16760978,0.12904124,0.15094915,0.12876666,0.15049633,0.12927133,0.15129673,0.13019566,0.1532602,0.13378388,0.21375513,0.20873713,0.4092914,0.42231458,0.11961514,0.22055732,0.389666,0.43809694,0.4289116,0.4375693,0.464424,0.4736138,0.46328375,0.47487167,0.2693661,0.045350596,0.44752762,0.46184632,POINT (-89.53544616699219 43.197784423828125)
1,294150.0,4785450.0,9.969209968386869e+36,-89.53533,43.195087,33.663834,52.098263,118.082115,97.604355,20.477764,0.2542566,0.016491719,0.23472163,0.019573778,0.19970539,0.038599454,0.16065888,0.054934945,0.15263654,0.06679974,0.15709484,0.11533645,0.13434285,0.107973896,0.1295763,0.10483996,0.12985781,0.10546742,0.13127886,0.1084979,0.19959296,0.19257177,0.42383182,0.43806255,0.12383657,0.22883786,0.40441206,0.45539212,0.44575235,0.455456,0.48160595,0.4915501,0.47936854,0.49172297,0.2793357,0.04708117,0.45605084,0.47078368,POINT (-89.53533172607422 43.19508743286133)
2,294150.0,4785150.0,9.969209968386869e+36,-89.53522,43.192387,33.66166,52.093185,118.08001,97.60575,20.474257,0.2515135,0.011776925,0.23166487,0.014568807,0.19404063,0.030235233,0.15185156,0.04310006,0.14265396,0.05360403,0.14517249,0.099753894,0.11606057,0.08500768,0.10758423,0.07907546,0.10710346,0.07914011,0.107539766,0.081104256,0.17964195,0.16975014,0.41475096,0.42822924,0.12228133,0.22439274,0.3966468,0.4462865,0.43642706,0.44555354,0.46977007,0.4791946,0.46743745,0.47922263,0.27211958,0.0459803,0.4409982,0.45499313,POINT (-89.53521728515625 43.192386627197266)
3,294150.0,4784850.0,9.969209968386869e+36,-89.53511,43.18969,33.661556,52.097534,118.07468,97.605095,20.469582,0.25139388,0.011538236,0.23154467,0.0143426135,0.19389847,0.030003855,0.15211679,0.043444045,0.14205164,0.05279429,0.14038669,0.09347467,0.115162805,0.08387268,0.10893937,0.080662034,0.10890369,0.08122293,0.10932894,0.083168946,0.17028455,0.15902334,0.35174364,0.3597501,0.1039925,0.19088016,0.33528888,0.37407726,0.36815795,0.37280107,0.4010813,0.40729004,0.40073106,0.40915114,0.23383147,0.04023494,0.39251933,0.40405756,POINT (-89.53511047363281 43.18968963623047)
4,294150.0,4784550.0,9.969209968386869e+36,-89.534996,43.18699,33.659527,52.09311,118.07234,97.60635,20.46599,0.25277793,0.013969717,0.23270251,0.016281318,0.19614303,0.033352334,0.1552417,0.047666885,0.14517322,0.056942124,0.14050865,0.09364202,0.12110846,0.09135851,0.118935354,0.09238649,0.11945457,0.09344344,0.120712675,0.09631834,0.168957,0.157503,0.307931,0.31186655,0.09009531,0.16566636,0.29205886,0.32291272,0.3212883,0.32257995,0.35522068,0.35908017,0.35634583,0.36234346,0.20756921,0.036252946,0.36172152,0.37162876,POINT (-89.53499603271484 43.186988830566406)
5,294150.0,4784250.0,9.969209968386869e+36,-89.53488,43.18429,33.657047,52.08664,118.07071,97.608055,20.46265,0.25396186,0.016066575,0.23406783,0.018573089,0.19850026,0.03687279,0.15857837,0.052175466,0.14913234,0.06219851,0.14701115,0.10217225,0.12906696,0.101365544,0.12820941,0.103250116,0.12913841,0.10464501,0.13031822,0.10739926,0.18019429,0.17038576,0.32897127,0.33488935,0.09566536,0.17722642,0.31234872,0.34695625,0.34407076,0.34701902,0.3792119,0.38431895,0.380052,0.3873599,0.22141008,0.03832311,0.38429543,0.395401,POINT (-89.53488159179688 43.18429183959961)
6,294150.0,4783950.0,9.969209968386869e+36,-89.534775,43.181595,33.65514,52.082775,118.068184,97.60919,20.458988,0.2579462,0.022977663,0.23916507,0.026976634,0.20584999,0.04774177,0.17056997,0.06827034,0.16183837,0.07897559,0.16052854,0.11984219,0.15278657,0.1310825,0.1605031,0.14094537,0.16306937,0.14375621,0.16549072,0.14783274,0.20169239,0.19497642,0.3149916,0.3195986,0.09171534,0.16921596,0.2977776,0.32969496,0.32908016,0.3309443,0.36684504,0.37131345,0.368208,0.37486526,0.21544325,0.037530657,0.3844217,0.3955329,POINT (-89.53477478027344 43.18159484863281)
7,294150.0,4783650.0,9.969209968386869e+36,-89.53466,43.178894,33.654594,52.085106,118.06354,97.60898,20.454563,0.25886202,0.02454021,0.24013102,0.028546277,0.20726402,0.04981365,0.17241547,0.07073206,0.16436473,0.08229508,0.16366525,0.12392847,0.15587066,0.1349336,0.1633922,0.14430687,0.16580819,0.14690307,0.16863646,0.15143766,0.20890522,0.20321026,0.3403735,0.34734422,0.09873246,0.18241216,0.32209045,0.358481,0.35699818,0.3608625,0.39924252,0.40535733,0.40127432,0.40972003,0.2345995,0.040875077,0.41136745,0.4238731,POINT (-89.53466033935547 43.17889404296875)
8,294150.0,4783350.0,9.969209968386869e+36,-89.534546,43.176197,33.653778,52.086197,118.059326,97.60903,20.450293,0.25643075,0.02033856,0.23723333,0.023783885,0.20296611,0.043473925,0.16498797,0.060782954,0.15719245,0.072844684,0.15725921,0.11557037,0.14104547,0.11638816,0.14172927,0.11905269,0.14266515,0.120258905,0.14500411,0.12430513,0.199639,0.19262907,0.38603267,0.39707127,0.112861685,0.2089896,0.3684487,0.41315913,0.40736547,0.4146388,0.45061162,0.45917225,0.45205194,0.46308672,0.26387548,0.044980675,0.44384086,0.4579725,POINT (-89.5345458984375 43.17619705200195)
9,294150.0,4783050.0,9.969209968386869e+36,-89.53444,43.173496,33.652126,52.083496,118.0564,97.60991,20.446486,0.2568261,0.021040754,0.23856576,0.025989406,0.20453863,0.045806244,0.16697815,0.063459024,0.15881443,0.07499016,0.15841599,0.11708466,0.14523828,0.12164091,0.14980516,0.12847865,0.15156052,0.130512,0.15408872,0.1347473,0.19958857,0.19257255,0.36372113,0.3728012,0.10697839,0.19745268,0.3466223,0.38744932,0.38183293,0.38740975,0.42156258,0.42876413,0.42229494,0.43183473,0.24719295,0.042233326,0.42158324,0.43460596,POINT (-89.53443908691406 43.17349624633789)
