,x,y,transverse_mercator,lon,lat,sza,vza,saa,vaa,raa,rhot_401,rhos_401,rhot_412,rhos_412,rhot_443,rhos_443,rhot_490,rhos_490,rhot_510,rhos_510,rhot_560,rhos_560,rhot_620,rhos_620,rhot_665,rhos_665,rhot_674,rhos_674,rhot_681,rhos_681,rhot_709,rhos_709,rhot_754,rhos_754,rhot_762,rhot_765,rhot_768,rhos_768,rhot_779,rhos_779,rhot_865,rhos_865,rhot_884,rhos_884,rhot_899,rhot_939,rhot_1016,rhos_1016,geometry
0,294150.0,4785750.0,9.969209968386869e+36,-89.535446,43.197784,61.093105,16.77119,157.37425,103.23872,54.135517,0.20164254,0.02225357,0.1846444,0.022173835,0.15336046,0.03209927,0.116832584,0.037742004,0.106907435,0.04238826,0.09524651,0.06011262,0.08165986,0.060506467,0.08070665,0.06231784,0.08088638,0.06287693,0.08129388,0.06419538,0.11360639,0.10427418,0.18053716,0.17550613,0.04265407,0.0726296,0.1545594,0.16559556,0.18789278,0.18238828,0.20788851,0.20433629,0.21268417,0.21071792,0.17304856,0.09224902,0.2267838,0.22860071,POINT (-89.53544616699219 43.197784423828125)
1,294150.0,4785450.0,9.969209968386869e+36,-89.53533,43.195087,61.090565,16.765963,157.37392,103.23922,54.13469,0.20391251,0.025999324,0.18801421,0.02745733,0.15779118,0.038339533,0.12301011,0.045657262,0.11435512,0.051795732,0.107198164,0.075205214,0.095073044,0.076753214,0.09585701,0.07934586,0.0958677,0.07949506,0.09742145,0.08200821,0.14612691,0.14020734,0.24730885,0.24617164,0.057301115,0.10072566,0.2138579,0.23470989,0.2602387,0.257812,0.2979781,0.29658702,0.3054904,0.30605918,0.24977773,0.1348473,0.32156244,0.32595253,POINT (-89.53533172607422 43.19508743286133)
2,294150.0,4785150.0,9.969209968386869e+36,-89.53522,43.192387,61.088017,16.760695,157.37358,103.23972,54.13386,0.21602398,0.04575963,0.2005318,0.046913393,0.17107967,0.056939308,0.13785821,0.06460206,0.12927474,0.07057325,0.120628856,0.09212118,0.11101525,0.09602419,0.11419336,0.09992054,0.11432995,0.09994242,0.11622853,0.102748364,0.16129665,0.15693967,0.24251777,0.24111141,0.05687591,0.09916923,0.20994066,0.23015283,0.2547826,0.2521343,0.29240263,0.2908864,0.29949388,0.29990757,0.24719304,0.13655677,0.31610534,0.32035214,POINT (-89.53521728515625 43.192386627197266)
3,294150.0,4784850.0,9.969209968386869e+36,-89.53511,43.18969,61.085472,16.755465,157.37326,103.24022,54.13303,0.21691011,0.047221113,0.20126548,0.048069414,0.17138794,0.057385046,0.13826254,0.065126665,0.12881184,0.07000067,0.11735836,0.08801318,0.11251783,0.09784159,0.12038043,0.1068563,0.12155688,0.107938476,0.1238195,0.11111127,0.15416822,0.14908202,0.20382436,0.20018558,0.048204053,0.08492671,0.17690709,0.19167419,0.21544719,0.21115007,0.25322706,0.25079876,0.2613121,0.2607096,0.21596767,0.12176863,0.28516862,0.28859168,POINT (-89.53511047363281 43.18968963623047)
4,294150.0,4784550.0,9.969209968386869e+36,-89.534996,43.18699,61.08293,16.750307,157.37291,103.24071,54.132202,0.20889461,0.03421659,0.19236453,0.03429824,0.16099516,0.042880714,0.12638755,0.050003804,0.1157641,0.053598028,0.10064758,0.06695818,0.09593655,0.0778089,0.10359581,0.08804073,0.104934014,0.08954688,0.10694012,0.09251552,0.12495721,0.11683323,0.1551816,0.1486064,0.037284162,0.06462175,0.13463974,0.14232935,0.16375376,0.15716603,0.1962112,0.19236122,0.20265225,0.20039792,0.16709805,0.093498304,0.2302644,0.23217987,POINT (-89.53499603271484 43.186988830566406)
5,294150.0,4784250.0,9.969209968386869e+36,-89.53488,43.18429,61.0804,16.74518,157.37256,103.24119,54.13137,0.21430244,0.04304082,0.19835174,0.04360751,0.16850321,0.053394,0.13523744,0.06129748,0.12487322,0.065070115,0.10994547,0.07869061,0.10494977,0.088709235,0.11290525,0.09848441,0.11434213,0.0999633,0.115945324,0.10244335,0.13309456,0.12582633,0.16544081,0.15949857,0.039014556,0.06748125,0.1419573,0.15088256,0.17267992,0.1664991,0.1995663,0.19580379,0.2047606,0.20256813,0.16776337,0.09268363,0.227263,0.22909461,POINT (-89.53488159179688 43.18429183959961)
6,294150.0,4783950.0,9.969209968386869e+36,-89.534775,43.181595,61.077858,16.740025,157.37222,103.24168,54.13054,0.22118096,0.054203585,0.20569602,0.054969084,0.17807016,0.06672891,0.14649995,0.07562014,0.13821498,0.08181592,0.12776238,0.101105824,0.12307463,0.11058509,0.13246503,0.1203936,0.13422363,0.12194329,0.13621059,0.12475335,0.16329798,0.15915245,0.2271625,0.22488517,0.052636538,0.0921684,0.19421236,0.21184514,0.23707746,0.23370036,0.2648337,0.26268286,0.27060685,0.27025747,0.22126715,0.12070866,0.28457668,0.28798428,POINT (-89.53477478027344 43.18159484863281)
7,294150.0,4783650.0,9.969209968386869e+36,-89.53466,43.178894,61.07532,16.734879,157.37187,103.242165,54.129707,0.2085999,0.033811588,0.19263826,0.034790874,0.1646705,0.048072625,0.13281308,0.058230307,0.12509641,0.06536774,0.118202806,0.089097545,0.11145949,0.09657809,0.119542964,0.10592834,0.12119041,0.10754294,0.12284616,0.11004873,0.16015194,0.15568662,0.25236198,0.25151446,0.058429945,0.10211032,0.2168705,0.2382206,0.26365528,0.2613722,0.29636165,0.2949371,0.30187783,0.30235544,0.24620132,0.13163002,0.315324,0.31955084,POINT (-89.53466033935547 43.17889404296875)
8,294150.0,4783350.0,9.969209968386869e+36,-89.534546,43.176197,61.072784,16.72977,157.37152,103.242645,54.128876,0.20791106,0.032713015,0.19166774,0.033304606,0.163521,0.04648116,0.13281578,0.05824396,0.12510021,0.065381035,0.118042976,0.08890197,0.111532,0.09666912,0.119774036,0.10618976,0.121388994,0.10776492,0.12370709,0.110998936,0.16150345,0.15717807,0.26167366,0.2613453,0.060834598,0.10602897,0.22520523,0.24791436,0.27448463,0.27263713,0.30804935,0.30688566,0.31457394,0.31537858,0.25668764,0.13675843,0.32396987,0.3284238,POINT (-89.5345458984375 43.17619705200195)
9,294150.0,4783050.0,9.969209968386869e+36,-89.53444,43.173496,61.070248,16.724665,157.37117,103.243126,54.128044,0.22228913,0.05606506,0.20728663,0.057482038,0.18004169,0.06951237,0.14988893,0.0799463,0.14186068,0.086403295,0.1334985,0.10831931,0.124578506,0.1124077,0.13201189,0.119894,0.1336322,0.1212971,0.13577197,0.12427761,0.17552295,0.17262399,0.29645506,0.29801622,0.06886905,0.120194584,0.25451553,0.28196323,0.30983287,0.3093624,0.34164324,0.34120232,0.34838536,0.35003522,0.28552124,0.15647647,0.34899807,0.35410106,POINT (-89.53443908691406 43.17349624633789)
