band,name,value
637,comp_3,-0.025395659706616086
637,comp_4,0.14988657821560644
637,comp_5,-0.0805410277737364
637,comp_6,-0.19897447208133912
637,comp_7,-0.025164884858412596
637,comp_8,0.08401805825746009
637,comp_9,0.129028057223809
637,comp_10,0.03132104239855316
646,comp_1,0.2042659123012381
646,comp_2,-0.1131634286860616
646,comp_3,0.04994213368523942
646,comp_4,0.1695410622065535
646,comp_5,-0.23382013586008996
646,comp_6,0.028578996965958402
646,comp_7,-0.10889598607950364
646,comp_8,6.140801608568722e-4
646,comp_9,-0.10141652312831854
646,comp_10,0.015186511903566893
655,comp_1,0.19169143209054434
655,comp_2,-0.14120744186068432
655,comp_3,0.12505225183060464
655,comp_4,0.19870410577424544
655,comp_5,0.025777233037520463
655,comp_6,0.16041172741463855
655,comp_7,-0.2375583774284397
655,comp_8,-0.09457339419380031
655,comp_9,0.35600792638766104
655,comp_10,0.02097743598172271
665,comp_1,0.20443732892076194
665,comp_2,-0.10684081489196028
665,comp_3,-0.024301844933102536
665,comp_4,0.24565726783914446
665,comp_5,0.0959929104705792
665,comp_6,-0.16419039679455813
665,comp_7,-0.0625949788086098
665,comp_8,-0.19153038635042996
665,comp_9,-0.05092843642179291
665,comp_10,0.17978249231964558
674,comp_1,0.20525818001204987
674,comp_2,-0.10422319566210085
674,comp_3,-0.06362497041715369
674,comp_4,0.18328655162225596
674,comp_5,-0.14232536734267023
674,comp_6,-0.09803752789539023
674,comp_7,0.14415307826521134
674,comp_8,-0.15599018523097402
674,comp_9,0.03856596330675994
674,comp_10,-0.17346761901620128
684,comp_1,0.19684375689930253
684,comp_2,-0.14098446819875465
684,comp_3,-0.013501406771929821
684,comp_4,0.12073194497601752
684,comp_5,-0.18254608428666722
684,comp_6,0.2702307498081076
684,comp_7,0.04846662085266907
684,comp_8,-0.12420621986086869
684,comp_9,-0.03464015585363805
684,comp_10,0.028296048396917402
694,comp_1,0.16729378973706904
694,comp_2,-0.2267725943355091
694,comp_3,0.1613844215032027
694,comp_4,-0.026570775119323604
694,comp_5,0.16521286950006447
694,comp_6,0.15574149632583442
694,comp_7,-0.07037894407443113
694,comp_8,-0.350936272920996
694,comp_9,-0.09967394312490087
694,comp_10,0.09421307501761855
704,comp_1,0.18160648341028598
704,comp_2,-0.21975659328833802
704,comp_3,0.05596991393493551
704,comp_4,-0.05069021014610322
704,comp_5,0.043207548821272604
704,comp_6,-0.23195849415209724
704,comp_7,0.12175557251503691
704,comp_8,-0.3428376894115083
704,comp_9,0.1284360057004698
704,comp_10,-0.039518484679618895
714,comp_1,0.16776543437979982
714,comp_2,-0.24445568529924558
714,comp_3,0.05734639079789824
714,comp_4,-0.15720402338775533
714,comp_5,-0.1961417025491735
714,comp_6,-0.0790910934043985
714,comp_7,0.3637352465237867
714,comp_8,-0.031131987111827457
714,comp_9,0.14386874518460518
714,comp_10,0.28636000986303733
724,comp_1,0.04948678428710485
724,comp_2,-0.3103879714863317
724,comp_3,0.3109232457746221
724,comp_4,-0.3075318497739574
724,comp_5,-0.03175192015110323
724,comp_6,0.23790312198375882
724,comp_7,0.23475185491216988
724,comp_8,0.09035443948496547
724,comp_9,-0.300649361985567
724,comp_10,-0.07707431512429405
734,comp_1,0.1295955948193902
734,comp_2,-0.2981362976220486
734,comp_3,0.08894145823853851
734,comp_4,-0.30022143068771656
734,comp_5,0.3620185809117518
734,comp_6,0.11807110616337171
734,comp_7,0.11053875964391312
734,comp_8,0.10764920383366104
734,comp_9,0.25057184773039437
734,comp_10,-0.21432254562927122
744,comp_1,0.17172749124294193
744,comp_2,-0.07397540372561831
744,comp_3,-0.2875729749102238
744,comp_4,-0.22243797279739233
744,comp_5,0.12649374889408663
744,comp_6,-0.1736686855984237
744,comp_7,0.06867801579823905
744,comp_8,0.022300512297535952
744,comp_9,-0.15199217347668187
744,comp_10,0.1565142019990728
754,comp_1,0.16317592232964334
754,comp_2,-0.004250130376891493
754,comp_3,-0.34198628019469024
754,comp_4,-0.18025071578934856
754,comp_5,-0.11089204113743979
754,comp_6,0.08283154772779415
754,comp_7,0.027964482442551022
754,comp_8,0.14054072514190488
754,comp_9,0.0945620266965227
754,comp_10,-0.08097750489452041
775,comp_1,0.15894910816622096
775,comp_2,-0.010876520937417172
775,comp_3,-0.34754163323151566
775,comp_4,-0.1481028026082781
775,comp_5,0.22181249970883682
775,comp_6,0.014595806470718014
775,comp_7,-0.19939531698027083
775,comp_8,-0.01563171524210329
775,comp_9,-0.16974323191010857
775,comp_10,-0.17992187067353843
786,comp_1,0.16225334842240013
786,comp_2,-0.026354382940943943
786,comp_3,-0.3472304693486586
786,comp_4,-0.18912733492434924
786,comp_5,0.0012444869119338253
786,comp_6,-0.06340933041890195
786,comp_7,-0.02200432523808469
786,comp_8,0.01748796638675841
786,comp_9,-0.0401594495720529
786,comp_10,-0.17855415975770858
796,comp_1,0.16248569144395947
796,comp_2,-0.07730068593523637
796,comp_3,-0.30619423103018717
796,comp_4,-0.21892446146223504
796,comp_5,-0.10705388579775739
796,comp_6,0.23058023729561627
796,comp_7,-0.0944257438211363
796,comp_8,0.08616664126000345
796,comp_9,0.008703651789533952
796,comp_10,0.28740457268138186
