"","date","Rrs_407_avg","Rrs_416_avg","Rrs_424_avg","Rrs_431_avg","Rrs_439_avg","Rrs_446_avg","Rrs_453_avg","Rrs_461_avg","Rrs_468_avg","Rrs_475_avg","Rrs_483_avg","Rrs_490_avg","Rrs_497_avg","Rrs_505_avg","Rrs_512_avg","Rrs_520_avg","Rrs_527_avg","Rrs_535_avg","Rrs_543_avg","Rrs_551_avg","Rrs_559_avg","Rrs_567_avg","Rrs_575_avg","Rrs_584_avg","Rrs_592_avg","Rrs_601_avg","Rrs_610_avg","Rrs_619_avg","Rrs_628_avg","Rrs_637_avg","Rrs_646_avg","Rrs_655_avg","Rrs_665_avg","Rrs_674_avg","Rrs_684_avg","Rrs_694_avg","Rrs_704_avg","Rrs_714_avg","Rrs_724_avg","Rrs_734_avg","Rrs_744_avg","Rrs_754_avg","Rrs_765_avg","Rrs_775_avg","Rrs_786_avg","Rrs_796_avg","Rrs_807_avg","Rrs_817_avg","Rrs_828_avg","Rrs_839_avg","Rrs_849_avg","Rrs_860_avg","Rrs_871_avg","Rrs_881_avg","Rrs_892_avg","Rrs_903_avg","Rrs_913_avg","Rrs_924_avg","Rrs_970_avg","Rrs_977_avg","Rrs_979_avg","Rrs_989_avg","Rrs_999_avg","Rrs_1009_avg","Rrs_1019_avg","Rrs_1029_avg","Rrs_1038_avg","Rrs_1048_avg","Rrs_1058_avg","Rrs_1068_avg","Rrs_1078_avg","Rrs_1089_avg","Rrs_1099_avg","Rrs_1175_avg","Rrs_1186_avg","Rrs_1196_avg","Rrs_1207_avg","Rrs_1218_avg","Rrs_1229_avg","Rrs_1240_avg","Rrs_1251_avg","Rrs_1263_avg","Rrs_1273_avg","Rrs_1284_avg","Rrs_1295_avg","Rrs_1306_avg","Rrs_1317_avg","Rrs_1502_avg","Rrs_1513_avg","Rrs_1523_avg","Rrs_1534_avg","Rrs_1544_avg","Rrs_1555_avg","Rrs_1565_avg","Rrs_1576_avg","Rrs_1586_avg","Rrs_1596_avg","Rrs_1606_avg","Rrs_1617_avg","Rrs_1627_avg","Rrs_1637_avg","Rrs_1647_avg","Rrs_1657_avg","Rrs_1667_avg","Rrs_1677_avg","Rrs_1687_avg","Rrs_1697_avg","Rrs_1707_avg","Rrs_1717_avg","Rrs_1727_avg","Rrs_1736_avg","Rrs_1746_avg","Rrs_1756_avg","Rrs_1766_avg","Rrs_2036_avg","Rrs_2045_avg","Rrs_2078_avg","Rrs_2086_avg","Rrs_2095_avg","Rrs_2103_avg","Rrs_2111_avg","Rrs_2119_avg","Rrs_2127_avg","Rrs_2136_avg","Rrs_2143_avg","Rrs_2151_avg","Rrs_2160_avg","Rrs_2167_avg","Rrs_2175_avg","Rrs_2183_avg","Rrs_2191_avg","Rrs_2199_avg","Rrs_2207_avg","Rrs_2215_avg","Rrs_2222_avg","Rrs_2230_avg","Rrs_2238_avg","Rrs_2245_avg","Rrs_2253_avg","Rrs_2261_avg","Rrs_2268_avg","Rrs_2276_avg","Rrs_2283_avg","Rrs_2291_avg","Rrs_2299_avg","Rrs_2306_avg","Rrs_2313_avg","Rrs_2321_avg","Rrs_2328_avg","Rrs_2336_avg","Rrs_2343_avg","Rrs_2357_avg","Rrs_2365_avg","Rrs_2400_avg","Rrs_2429_avg","Rrs_407_med","Rrs_416_med","Rrs_424_med","Rrs_431_med","Rrs_439_med","Rrs_446_med","Rrs_453_med","Rrs_461_med","Rrs_468_med","Rrs_475_med","Rrs_483_med","Rrs_490_med","Rrs_497_med","Rrs_505_med","Rrs_512_med","Rrs_520_med","Rrs_527_med","Rrs_535_med","Rrs_543_med","Rrs_551_med","Rrs_559_med","Rrs_567_med","Rrs_575_med","Rrs_584_med","Rrs_592_med","Rrs_601_med","Rrs_610_med","Rrs_619_med","Rrs_628_med","Rrs_637_med","Rrs_646_med","Rrs_655_med","Rrs_665_med","Rrs_674_med","Rrs_684_med","Rrs_694_med","Rrs_704_med","Rrs_714_med","Rrs_724_med","Rrs_734_med","Rrs_744_med","Rrs_754_med","Rrs_765_med","Rrs_775_med","Rrs_786_med","Rrs_796_med","Rrs_807_med","Rrs_817_med","Rrs_828_med","Rrs_839_med","Rrs_849_med","Rrs_860_med","Rrs_871_med","Rrs_881_med","Rrs_892_med","Rrs_903_med","Rrs_913_med","Rrs_924_med","Rrs_970_med","Rrs_977_med","Rrs_979_med","Rrs_989_med","Rrs_999_med","Rrs_1009_med","Rrs_1019_med","Rrs_1029_med","Rrs_1038_med","Rrs_1048_med","Rrs_1058_med","Rrs_1068_med","Rrs_1078_med","Rrs_1089_med","Rrs_1099_med","Rrs_1175_med","Rrs_1186_med","Rrs_1196_med","Rrs_1207_med","Rrs_1218_med","Rrs_1229_med","Rrs_1240_med","Rrs_1251_med","Rrs_1263_med","Rrs_1273_med","Rrs_1284_med","Rrs_1295_med","Rrs_1306_med","Rrs_1317_med","Rrs_1502_med","Rrs_1513_med","Rrs_1523_med","Rrs_1534_med","Rrs_1544_med","Rrs_1555_med","Rrs_1565_med","Rrs_1576_med","Rrs_1586_med","Rrs_1596_med","Rrs_1606_med","Rrs_1617_med","Rrs_1627_med","Rrs_1637_med","Rrs_1647_med","Rrs_1657_med","Rrs_1667_med","Rrs_1677_med","Rrs_1687_med","Rrs_1697_med","Rrs_1707_med","Rrs_1717_med","Rrs_1727_med","Rrs_1736_med","Rrs_1746_med","Rrs_1756_med","Rrs_1766_med","Rrs_2036_med","Rrs_2045_med","Rrs_2078_med","Rrs_2086_med","Rrs_2095_med","Rrs_2103_med","Rrs_2111_med","Rrs_2119_med","Rrs_2127_med","Rrs_2136_med","Rrs_2143_med","Rrs_2151_med","Rrs_2160_med","Rrs_2167_med","Rrs_2175_med","Rrs_2183_med","Rrs_2191_med","Rrs_2199_med","Rrs_2207_med","Rrs_2215_med","Rrs_2222_med","Rrs_2230_med","Rrs_2238_med","Rrs_2245_med","Rrs_2253_med","Rrs_2261_med","Rrs_2268_med","Rrs_2276_med","Rrs_2283_med","Rrs_2291_med","Rrs_2299_med","Rrs_2306_med","Rrs_2313_med","Rrs_2321_med","Rrs_2328_med","Rrs_2336_med","Rrs_2343_med","Rrs_2357_med","Rrs_2365_med","Rrs_2400_med","Rrs_2429_med","Rrs_407_sd","Rrs_416_sd","Rrs_424_sd","Rrs_431_sd","Rrs_439_sd","Rrs_446_sd","Rrs_453_sd","Rrs_461_sd","Rrs_468_sd","Rrs_475_sd","Rrs_483_sd","Rrs_490_sd","Rrs_497_sd","Rrs_505_sd","Rrs_512_sd","Rrs_520_sd","Rrs_527_sd","Rrs_535_sd","Rrs_543_sd","Rrs_551_sd","Rrs_559_sd","Rrs_567_sd","Rrs_575_sd","Rrs_584_sd","Rrs_592_sd","Rrs_601_sd","Rrs_610_sd","Rrs_619_sd","Rrs_628_sd","Rrs_637_sd","Rrs_646_sd","Rrs_655_sd","Rrs_665_sd","Rrs_674_sd","Rrs_684_sd","Rrs_694_sd","Rrs_704_sd","Rrs_714_sd","Rrs_724_sd","Rrs_734_sd","Rrs_744_sd","Rrs_754_sd","Rrs_765_sd","Rrs_775_sd","Rrs_786_sd","Rrs_796_sd","Rrs_807_sd","Rrs_817_sd","Rrs_828_sd","Rrs_839_sd","Rrs_849_sd","Rrs_860_sd","Rrs_871_sd","Rrs_881_sd","Rrs_892_sd","Rrs_903_sd","Rrs_913_sd","Rrs_924_sd","Rrs_970_sd","Rrs_977_sd","Rrs_979_sd","Rrs_989_sd","Rrs_999_sd","Rrs_1009_sd","Rrs_1019_sd","Rrs_1029_sd","Rrs_1038_sd","Rrs_1048_sd","Rrs_1058_sd","Rrs_1068_sd","Rrs_1078_sd","Rrs_1089_sd","Rrs_1099_sd","Rrs_1175_sd","Rrs_1186_sd","Rrs_1196_sd","Rrs_1207_sd","Rrs_1218_sd","Rrs_1229_sd","Rrs_1240_sd","Rrs_1251_sd","Rrs_1263_sd","Rrs_1273_sd","Rrs_1284_sd","Rrs_1295_sd","Rrs_1306_sd","Rrs_1317_sd","Rrs_1502_sd","Rrs_1513_sd","Rrs_1523_sd","Rrs_1534_sd","Rrs_1544_sd","Rrs_1555_sd","Rrs_1565_sd","Rrs_1576_sd","Rrs_1586_sd","Rrs_1596_sd","Rrs_1606_sd","Rrs_1617_sd","Rrs_1627_sd","Rrs_1637_sd","Rrs_1647_sd","Rrs_1657_sd","Rrs_1667_sd","Rrs_1677_sd","Rrs_1687_sd","Rrs_1697_sd","Rrs_1707_sd","Rrs_1717_sd","Rrs_1727_sd","Rrs_1736_sd","Rrs_1746_sd","Rrs_1756_sd","Rrs_1766_sd","Rrs_2036_sd","Rrs_2045_sd","Rrs_2078_sd","Rrs_2086_sd","Rrs_2095_sd","Rrs_2103_sd","Rrs_2111_sd","Rrs_2119_sd","Rrs_2127_sd","Rrs_2136_sd","Rrs_2143_sd","Rrs_2151_sd","Rrs_2160_sd","Rrs_2167_sd","Rrs_2175_sd","Rrs_2183_sd","Rrs_2191_sd","Rrs_2199_sd","Rrs_2207_sd","Rrs_2215_sd","Rrs_2222_sd","Rrs_2230_sd","Rrs_2238_sd","Rrs_2245_sd","Rrs_2253_sd","Rrs_2261_sd","Rrs_2268_sd","Rrs_2276_sd","Rrs_2283_sd","Rrs_2291_sd","Rrs_2299_sd","Rrs_2306_sd","Rrs_2313_sd","Rrs_2321_sd","Rrs_2328_sd","Rrs_2336_sd","Rrs_2343_sd","Rrs_2357_sd","Rrs_2365_sd","Rrs_2400_sd","Rrs_2429_sd"
"1","2021_06_11",0.00239516753125,0.00060740965625,0.00155064996875,0.00425611978125,0.00159330246875,0.001067161375,0.0016329025,0.00148261996875,0.00161508646875,0.0013976564375,0.00115384521875,0.00224063484375,0.00112683384375,0.00182058325,0.00115669659375,0.00243596709375,0.00276773103125,0.00362154675,0.004768369375,0.0051870341875,0.00497984753125,0.004366420625,0.003656911125,0.00254821625,0.0019169026875,0.00058320571875,0.00043389990625,0.00012624315625,-7.689496875e-05,-0.000167722625,-0.00025659521875,-0.00027992421875,-0.0006558191875,-0.00077289196875,-0.00069024565625,-0.0002047838125,-0.0003751105625,-0.0004621985625,-0.0005740499375,-0.00084085875,-0.00027788475,-0.0001339010625,0.00243565,4.03499375e-05,8.031778125e-05,-0.00023622578125,-0.00026421775,-4.490496875e-05,-0.0004349345,-0.0005789933125,-0.0001883616875,-6.77537499999999e-06,0.00011167071875,-8.55618125e-05,-0.00060180715625,-0.00077938165625,-0.00140059646875,-0.00209587134375,-0.00220480315625,-0.0022913608125,-0.00145032284375,-0.00113861921875,-0.00065943265625,-0.00060708359375,-0.00074188209375,-0.0008342815,-0.00077624203125,-0.0007504538125,-0.00072302775,-0.00084941934375,-0.00086197278125,-0.001113656125,-0.00200164846875,-0.0017648443125,-0.001662390125,-0.001630446,-0.0014433055625,-0.00140254553125,-0.001115446125,-0.000853055625,-0.0007817661875,-5.963728125e-05,-5.096175e-05,-0.00069360271875,-0.00104760978125,-0.00128860609375,-0.00163032740625,-0.0017017555,-0.00131052346875,-0.0008111501875,-0.00061087078125,-0.000591907375,-0.00042274153125,-0.00040031909375,-0.00023353603125,-0.00036300009375,-0.0002947719375,-0.0003503535,-0.0002850365,-0.0003146676875,-0.00028851628125,-0.000108497,-0.00022128628125,-0.000189975125,-0.00014569065625,-0.0001157216875,-0.00020883603125,-0.00024317096875,-0.00031236903125,-0.00027422821875,-0.00014561425,-0.00049486278125,-0.0005637189375,-0.00070820915625,-0.0003690235,-0.0004137575625,-0.00011542565625,0.00018582665625,-0.00019809840625,1.629075e-05,0.0001477266875,-8.803315625e-05,9.112509375e-05,1.667540625e-05,0.00029399259375,5.136396875e-05,0.0002996935,0.00024260421875,0.00024521721875,0.0002779945,0.000265815521875,0.0003658011875,0.0003960589375,0.00026610809375,0.00033485034375,0.00024176046875,0.000710592875,0.0002792320625,0.00032629825,0.00034089596875,0.00038532378125,0.000363082875,0.0005515269375,0.00036765725,0.00032668553125,0.00043664946875,0.0004660524375,0.00054083646875,0.000125985375,0.0003577945,0.00027196978125,0.00014488896875,0.0002902871875,0.00014565634375,-0.00036659809375,0.0020656605,0.000753544,0.0018001255,0.004055913,0.0015637955,0.001038582,0.0014988115,0.001511627,0.001603766,0.001387533,0.0012349165,0.0022225905,0.0011468385,0.001871866,0.001180897,0.002465296,0.0027057175,0.003664482,0.0048133045,0.0052287695,0.004976843,0.004370222,0.0037084225,0.002569457,0.0019904405,0.000595968,0.0004331225,0.00014033,-3.155e-05,-0.0001602535,-0.0003257945,-0.0003022735,-0.0006703535,-0.0007666315,-0.0006699445,-0.0001717035,-0.0003389945,-0.00046043,-0.0005780845,-0.0008407085,-0.000264928,-0.0001389835,0.002418725,3.905e-05,9.335e-05,-0.000156494,-0.0002196255,-3.24e-05,-0.0004906955,-0.000571716,-0.0001911155,3.85e-06,0.0001396645,-8.655e-05,-0.000577588,-0.0007316455,-0.001453142,-0.002029373,-0.002173043,-0.0023317215,-0.001511068,-0.0011373125,-0.0006183215,-0.000527595,-0.000692978,-0.00083388,-0.0007881595,-0.000736212,-0.0007095645,-0.000878902,-0.0009180165,-0.0010959135,-0.002035184,-0.0018489495,-0.001669994,-0.001611569,-0.0014710285,-0.001439116,-0.0011270955,-0.000900403,-0.0007975805,-6.035e-05,-8.835e-05,-0.0006652675,-0.001024443,-0.00131463,-0.0015790305,-0.00172392,-0.0013425165,-0.0008647215,-0.000599854,-0.0006161295,-0.0004123885,-0.000364232,-0.000173537,-0.00047092,-0.000342733,-0.000378339,-0.0003422205,-0.0003460275,-0.000311619,-0.000123247,-0.000217097,-0.0001659065,-0.000142695,-0.000140055,-0.0002991175,-0.0001755335,-0.0002796165,-0.0003066885,-0.000164597,-0.0005373295,-0.0004922865,-0.0007974595,-0.000276923,-0.000467423,-0.000164139,9.45e-06,-0.0002391275,7.95e-06,0.0001713045,-5.32e-05,3.63e-05,-0.000165642,0.000153301,0.00031819,0.000173544,0.0003871925,0.0002679895,0.0003344465,0.000191603,0.0003891825,0.000385775,0.000173451,0.0003314875,0.00017747,0.0007278465,0.0002795235,0.00021938,0.000227871,0.000474035,0.000730049,0.0006224595,0.000251019,0.000345099,0.0004281975,0.000553509,0.000474427,0.000144917,0.0005639285,9.2618e-05,0.000301453,0.000174485,4.325e-05,-0.00010346,0.00181620592408016,0.00161456752167057,0.00116686373808086,0.000897516742048635,0.000596628034884436,0.000807178506664748,0.00057819693355292,0.000663294788144101,0.000577753484643641,0.000538695081128278,0.000511880164392443,0.000524742028308357,0.000285039507086537,0.000391728360218264,0.000494664140645129,0.000399072993709281,0.000362885507769589,0.000314536907046821,0.000429835125716582,0.00038593880148537,0.000355440214206678,0.000315830689329946,0.000293791157690206,0.000225606716826485,0.000333719047785896,0.000263755537649524,0.000275202499003489,0.00029963662019187,0.000241638504278266,0.000217185452236436,0.000249828287417544,0.000327974500857842,0.000283358279163351,0.000293311611654434,0.000252323137951038,0.000316037856360895,0.000294913272490562,0.000288234585567419,0.000348470070473032,0.000257786631263894,0.00019289257897279,0.000250230550661293,0.000405414593259391,0.000232602707059239,0.000222767494750908,0.000397210825237498,0.00023744832342842,0.00030792480052876,0.000246945679912705,0.00022825328008998,0.000229976135757666,0.00023905456675584,0.000270486672432778,0.000175069178263989,0.000210464259086999,0.000330945352206481,0.000320397142460575,0.000265717258798995,0.000645374450623827,0.000527837732607495,0.000686871799515423,0.000504080824538808,0.000471850733846887,0.000489043932039942,0.000431943105716808,0.000304799624401915,0.000294644299494512,0.000269677425717902,0.000244519142799535,0.000224738162501367,0.000225373259488563,0.000196084680759853,0.000279942615373336,0.000327020106570404,0.000213094722220523,0.000264918224864494,0.000217413966388775,0.000221945441634764,0.000190974379527684,0.000251017083874687,0.000197998254249299,0.000204826228943248,0.000226658638545622,0.000242006059448163,0.000179045538463612,0.00023431467411311,0.000267568036192288,0.000339567970518422,0.000336364267254721,0.000319505334639137,0.000263236552111218,0.000251996585985418,0.000277815949599845,0.000274978536607843,0.00030573435056951,0.000282181258847567,0.000351511126353426,0.000312079193818368,0.000310044674325928,0.000283828004313657,0.000292942104075327,0.000360951121002419,0.000261406826138904,0.000356789527293663,0.000297433182987656,0.00024835412524022,0.000400575009536129,0.000409968940048569,0.000312106559970178,0.000451018971721184,0.000394353896058497,0.000453313205677981,0.00061166261849244,0.000528860226704751,0.000775647915045056,0.000576673068281519,0.000872110099060656,0.000880113883325137,0.000811630801892921,0.000707261728823259,0.00065891085187723,0.000564842017250505,0.000594409572886236,0.000664196744599887,0.000623626732116093,0.00093182792370551,0.000914423942914283,0.000634344568228663,0.000761544939255117,0.00081432243663789,0.00072763920543491,0.000846224822351008,0.000648033896914099,0.00109969955529025,0.000809519227725285,0.000515904691824046,0.000662292967331106,0.00106239520706829,0.000701766153843517,0.000879040324372697,0.000989549274975317,0.000903306629135235,0.00107308515685755,0.000946487177094402,0.00107743822532587,0.00104186104196735,0.00108236994229225,0.00123099742050879,0.000800276950896406,0.00111805514825859,0.000964692319418551,0.00109694019605486,0.00108898303893493,0.0011450430199022,0.00125716021306456
"2","2021_09_05",0.00448696921212121,0.00215652203030303,0.00250627415151515,0.00410610072727273,0.00201186715151515,0.00167034827272727,0.00203377596969697,0.00212336893939394,0.00232432551515152,0.00244726915151515,0.00223359966666667,0.00326731415151515,0.0022451383030303,0.00301839660606061,0.00256133851515152,0.00415813690909091,0.00470575375757576,0.00565763166666667,0.00671994609090909,0.00695541745454545,0.00647096796969697,0.0055958073030303,0.00532943642424242,0.00507391196969697,0.0050537686969697,0.00304007309090909,0.00215990645454545,0.00162129690909091,0.00136999854545455,0.00145493796969697,0.00172259151515152,0.00197244360606061,0.000886998727272727,0.000418463333333333,0.000422152303030303,0.00136538406060606,0.00110046503030303,0.000802045848484848,0.001185092,0.000336329666666667,5.53901212121212e-05,9.2638484848485e-06,NA,8.10772121212121e-05,6.88918484848485e-05,-5.2011e-05,-5.2623696969697e-05,0.000598581393939394,4.14403333333333e-05,-0.000397650242424242,-0.000452475454545455,-0.000517964181818182,-0.000511819848484849,-0.000625336606060606,-0.000922413424242424,-0.000456311121212121,NA,-0.00146369057575758,-0.00297354754545455,-0.00173525072727273,-0.00258887121212121,-0.00263925872727273,-0.0025497373030303,-0.0024563876969697,-0.00244893951515151,-0.002210504,-0.00213133724242424,-0.0021651086969697,-0.00216071927272727,-0.00221336942424242,-0.00215525845454545,-0.00222695184848485,-0.00277093696969697,-0.00248573157575758,-0.00263402436363636,-0.00273492584848485,-0.00267362221212121,-0.00271947481818182,-0.0026863876969697,-0.00261442303030303,-0.00260818384848485,-0.00183095996969697,-0.00192116775757576,-0.00253295966666667,-0.00266207081818182,-0.0025989516969697,NA,-0.00314675403030303,-0.00295575221212121,-0.00279733033333333,-0.00271178490909091,-0.00255397854545455,-0.00257106618181818,-0.00268279724242424,-0.00255146706060606,-0.00256679133333333,-0.00253473403030303,-0.00254365296969697,-0.00256636806060606,-0.00253961421212121,-0.00250132912121212,-0.00251483863636364,-0.0025211883030303,-0.00245178936363636,-0.00245846124242424,-0.00257239963636364,-0.00235247621212121,-0.00246667733333333,-0.00243908696969697,-0.00249049648484848,-0.00252950990909091,-0.00240953981818182,-0.00258040660606061,-0.00238767675757576,-0.00215856742424242,-0.00223045490909091,-0.00188834618181818,-0.00182773842424242,-0.00187387303030303,-0.00164224566666667,-0.00150875896969697,-0.00176331872727273,-0.00180612739393939,-0.00164970845454545,-0.00158376333333333,-0.00154267727272727,-0.00131360921212121,-0.00151534127272727,-0.00134444663636364,-0.00108254651515152,-0.00128802748484848,-0.000963150727272727,-0.00119316548484848,-0.00141938660606061,-0.00109992160606061,-0.00109547451515152,-0.000972286242424242,-0.00120464072727273,-0.00110691087878788,-0.000910735333333333,-0.000663371121212121,-0.000632115878787879,-0.000899545515151515,-0.00042956596969697,-0.001292618,-0.000602769090909091,-0.000978195424242424,-0.000723720242424242,-0.000644768787878788,-0.000812286636363636,-6.49861212121213e-05,-0.00115324939393939,-0.000811130181818182,-0.000815208242424242,-0.00132651384848485,0.004496225,0.002043282,0.00225815,0.004070014,0.001763549,0.001744505,0.002130753,0.002164155,0.002258736,0.002355063,0.002208719,0.003216209,0.002200921,0.002954344,0.002613452,0.004157846,0.004754782,0.005666536,0.006696864,0.007015386,0.00644364,0.005610914,0.005274588,0.005134615,0.005062853,0.003003975,0.002180419,0.001619332,0.001316611,0.001536476,0.001683005,0.001990553,0.000912448,0.00042841,0.000361327,0.001354761,0.001068914,0.000865448,0.001148878,0.00026317,3.19e-05,-1.81e-05,NA,6.73e-05,9.05e-05,-2.57e-05,-1.08e-05,0.000569753,-2.11e-05,-0.000363502,-0.00040987,-0.00052584,-0.000528109,-0.000595469,-0.000971469,-0.000512134,NA,-0.001435678,-0.003002565,-0.001754646,-0.002611643,-0.002600616,-0.002564232,-0.002514994,-0.002447847,-0.002231639,-0.002164226,-0.002194372,-0.002126226,-0.002226533,-0.002123566,-0.002199249,-0.002733306,-0.002521474,-0.002630439,-0.002738248,-0.00267957,-0.002711539,-0.002678576,-0.002588223,-0.002649877,-0.001836563,-0.001898075,-0.002523838,-0.002657015,-0.002604433,NA,-0.003072467,-0.003024319,-0.002816376,-0.002618227,-0.002501973,-0.002584818,-0.002686362,-0.002689531,-0.002507762,-0.002523647,-0.002529812,-0.002598399,-0.002549919,-0.002472593,-0.002552233,-0.002487473,-0.002435077,-0.002526172,-0.002608591,-0.002237627,-0.002481268,-0.002492291,-0.002536852,-0.00231577,-0.002254214,-0.002633368,-0.002353359,-0.002044726,-0.002416191,-0.001939397,-0.001970734,-0.002114556,-0.001488104,-0.001533315,-0.002002096,-0.001868736,-0.0018591,-0.001578507,-0.001634514,-0.001206431,-0.001631906,-0.00134872,-0.001045983,-0.001326483,-0.001239798,-0.00102275,-0.001397539,-0.001122206,-0.001273281,-0.00105421,-0.001319834,-0.001201078,-0.001056904,-0.00081775,-0.000482331,-0.0011272,-0.000379639,-0.001401579,-0.000474443,-0.000806468,-0.000904652,-0.000960798,-0.00059993,-0.00055413,-0.001418817,-0.000925559,-0.001226399,-0.00158696,0.00168603472577213,0.00138655383927567,0.00116872965428513,0.000976668855891362,0.000963669450073264,0.000819340108947677,0.000649948690516677,0.000669203910102563,0.000672386746730031,0.000533646907802114,0.000525620680904114,0.000568833628123215,0.000538178604984296,0.000498166501821739,0.000439181111916977,0.000538453593487949,0.000476011000553955,0.000423800599887617,0.000313810658179355,0.000417070499887616,0.000317781031209727,0.000397140604919993,0.000365384890724496,0.000377857852206313,0.000362110232551971,0.000340738509780444,0.000327156891906151,0.000395933408290568,0.000347491279096243,0.000309562544770791,0.000371002045837783,0.000359381592302487,0.000356416483065131,0.000346979155041199,0.000403818302173103,0.000361447573145465,0.000306468025319168,0.000342936600018877,0.000395806621780052,0.000339975640065181,0.000272995808798615,0.000348358977187696,NA,0.00035432794172743,0.000274593785037226,0.000514265315676342,0.000281889863530454,0.000307916842602526,0.000340738359258397,0.000330151255234346,0.000321204981227145,0.000375649125255159,0.000288998145045639,0.000374193690777829,0.000320052504154302,0.000353056387265614,NA,0.000297794275606608,0.000765868523836137,0.000580363857667933,0.0006755147580569,0.000623499406765269,0.000558207741034223,0.000482684767182506,0.000461065586264655,0.000389648563202471,0.000320862315874546,0.000335345980626864,0.000341536829266193,0.000332295517605567,0.000336254477731718,0.00034955645099568,0.000325935603427798,0.000342902658664328,0.000348101575602206,0.00036300189654559,0.000320360086678916,0.000307101855813696,0.000300392879232398,0.000284011250795686,0.000319608340908752,0.000342174008865782,0.000243499482983156,0.000300242065664489,0.000278082663531958,0.000290923133739555,NA,0.00046953870184599,0.000425983922631899,0.000372125340035675,0.000413108172973297,0.000507479405431706,0.000335840042156554,0.000343640544444885,0.000415890766309341,0.000386086577486811,0.000405970184312414,0.000357558571792134,0.00030392369512757,0.000337792882593087,0.000304307754158697,0.00047683479073501,0.000403405320440442,0.000441151112401679,0.000409316976370776,0.000344664783350687,0.000420783305427639,0.000436554972065351,0.000388043548184148,0.000535557728375821,0.000632090188908808,0.00057229716081909,0.000636250305746977,0.000789681281918417,0.000731194989374715,0.000886919221619187,0.000786971387147567,0.000800170096609153,0.000805400637326832,0.00091814514610384,0.000712987572184619,0.000741950628271782,0.000957014489360204,0.00077385265212188,0.000844009551705343,0.000673938416161682,0.000711319712372044,0.000875035491248222,0.000841644255312177,0.000958912316813597,0.000713903571891765,0.000982990543895428,0.000961974697058449,0.000763154544350944,0.000783323833746217,0.00074664767908445,0.00101801163588724,0.000851952080835656,0.000681037602861745,0.000832473608233343,0.00124243903413801,0.000922891189502037,0.000869771016290355,0.00118489383542718,0.00092193898515198,0.00103610830002112,0.000775138042363707,0.00140787016272351,0.00108132747328558,0.00118837271036462,0.00130408945953177,0.00142823740546123,0.000892033276190989,0.00168271753205923,0.00123956651176505
