,x,y,transverse_mercator,lon,lat,sza,vza,saa,vaa,raa,rhot_400,rhos_400,rhot_412,rhos_412,rhot_443,rhos_443,rhot_490,rhos_490,rhot_510,rhos_510,rhot_560,rhos_560,rhot_620,rhos_620,rhot_665,rhos_665,rhot_674,rhos_674,rhot_682,rhos_682,rhot_709,rhos_709,rhot_754,rhos_754,rhot_762,rhot_765,rhot_768,rhos_768,rhot_779,rhos_779,rhot_865,rhos_865,rhot_884,rhos_884,rhot_899,rhot_939,rhot_1016,rhos_1016,geometry
0,294150.0,4785750.0,9.969209968386869e+36,-89.535446,43.197784,30.366884,9.228616,135.60745,-74.33042,150.06213,0.35482612,0.2755168,0.35175714,0.27921107,0.34494975,0.28635657,0.33432525,0.2907593,0.3296332,0.29376587,0.32413682,0.30876848,0.31847146,0.3059697,0.33094794,0.30770212,0.33333918,0.30806303,0.3347732,0.31011426,0.3524201,0.33173254,0.5092877,0.48962343,0.17501208,0.30684578,0.490502,0.5077059,0.5305373,0.50368315,0.55156803,0.52215064,0.5491391,0.52175736,0.36687487,0.11032981,0.5088669,0.5143761,POINT (-89.53544616699219 43.197784423828125)
1,294150.0,4785450.0,9.969209968386869e+36,-89.53533,43.195087,30.364817,9.235527,135.60466,-74.33019,150.06514,0.2951308,0.19906189,0.28534877,0.19656235,0.271764,0.2003518,0.24921656,0.19509295,0.24230917,0.19587372,0.23435622,0.20669919,0.22110812,0.19727087,0.22517787,0.19504748,0.22599131,0.19467026,0.22674778,0.19603692,0.24830067,0.22159375,0.40978602,0.3870287,0.14115009,0.24912629,0.39821902,0.40564984,0.4293601,0.4010237,0.4456947,0.41556177,0.4412908,0.4128046,0.28687605,0.0785901,0.41026437,0.41447356,POINT (-89.53533172607422 43.19508743286133)
2,294150.0,4785150.0,9.969209968386869e+36,-89.53522,43.192387,30.362757,9.242374,135.60187,-74.32997,150.06816,0.22205971,0.10136427,0.20912273,0.09772309,0.18859169,0.09929004,0.15620393,0.087821335,0.14827724,0.088044375,0.14160578,0.09949624,0.12164132,0.0848753,0.11702031,0.07873073,0.116846815,0.07830859,0.11682021,0.07890954,0.14840384,0.11515166,0.3252825,0.29944605,0.1082608,0.19424352,0.31842163,0.31697237,0.3458627,0.3159158,0.3647539,0.33381346,0.3607863,0.3312302,0.22589882,0.052412506,0.3401285,0.343301,POINT (-89.53521728515625 43.192386627197266)
3,294150.0,4784850.0,9.969209968386869e+36,-89.53511,43.18969,30.360697,9.24922,135.59906,-74.32975,150.07118,0.21505514,0.09171297,0.20178579,0.087936565,0.18060708,0.08935231,0.14775445,0.07788445,0.14063992,0.0791247,0.13952799,0.09701994,0.11692191,0.0794539,0.11047936,0.07160541,0.109927125,0.07084034,0.11024903,0.07181986,0.1589721,0.126384,0.3790786,0.35515517,0.12483013,0.22449225,0.37119466,0.37556598,0.4045006,0.37562189,0.43746015,0.4071437,0.435676,0.40700835,0.27603576,0.06347277,0.41291228,0.4171591,POINT (-89.53511047363281 43.18968963623047)
4,294150.0,4784550.0,9.969209968386869e+36,-89.534996,43.18699,30.358635,9.256076,135.59627,-74.32953,150.0742,0.21219085,0.08772927,0.19861008,0.08366298,0.17649125,0.08419303,0.14323138,0.07253076,0.13689487,0.07471728,0.14165099,0.0994385,0.11507039,0.077291384,0.10622704,0.06695056,0.10553919,0.06608096,0.10565355,0.066841945,0.17345981,0.14178981,0.44863406,0.42695612,0.15015611,0.2678446,0.44148433,0.45336187,0.48107934,0.45336,0.52712786,0.49735722,0.5266063,0.49880075,0.33406323,0.07554613,0.49575737,0.5011049,POINT (-89.53499603271484 43.186988830566406)
5,294150.0,4784250.0,9.969209968386869e+36,-89.53488,43.18429,30.35657,9.262972,135.59348,-74.3293,150.07722,0.2071095,0.08067455,0.19304891,0.07619191,0.16955401,0.07550828,0.13845207,0.06686865,0.13193528,0.06889102,0.13533655,0.09202208,0.110548645,0.07209005,0.10320171,0.063620746,0.10282537,0.06311406,0.10316131,0.064114615,0.16046181,0.12785825,0.46630982,0.44511542,0.16044636,0.28601688,0.46793836,0.4825265,0.51125383,0.48387757,0.5552007,0.5255068,0.5546076,0.5269762,0.35190386,0.07997327,0.50389636,0.5093452,POINT (-89.53488159179688 43.18429183959961)
6,294150.0,4783950.0,9.969209968386869e+36,-89.534775,43.181595,30.354504,9.269884,135.5907,-74.32906,150.08025,0.17410344,0.034490135,0.15898237,0.030108599,0.1334647,0.030101862,0.10289949,0.024837077,0.096754715,0.027678834,0.09812414,0.048413504,0.07712438,0.03391911,0.071432956,0.029152421,0.071224116,0.029136011,0.07189967,0.030531045,0.114640646,0.078790516,0.42892942,0.4065108,0.14974433,0.26906246,0.44118312,0.4529127,0.4846683,0.45688263,0.5271825,0.4972944,0.5266559,0.49873278,0.3305489,0.07007422,0.47019392,0.47521597,POINT (-89.53477478027344 43.18159484863281)
7,294150.0,4783650.0,9.969209968386869e+36,-89.53466,43.178894,30.352436,9.276798,135.5879,-74.32883,150.08327,0.17181385,0.031208867,0.15749834,0.028037231,0.13374065,0.030402552,0.10650375,0.029059792,0.1006586,0.032210022,0.10065904,0.051333588,0.086956024,0.045088682,0.08689997,0.045859344,0.08751081,0.046570487,0.088487096,0.048271544,0.117550164,0.08184839,0.40065995,0.37724826,0.14077085,0.25236726,0.41546467,0.42440277,0.45737135,0.4291307,0.49904975,0.46894103,0.49888584,0.47064885,0.31388298,0.06759043,0.44852844,0.45326492,POINT (-89.53466033935547 43.17889404296875)
8,294150.0,4783350.0,9.969209968386869e+36,-89.534546,43.176197,30.350368,9.283734,135.58513,-74.3286,150.08627,0.16886261,0.026983961,0.1544932,0.023882516,0.12931563,0.02474286,0.100052066,0.021349402,0.093040995,0.023203716,0.09073916,0.039622184,0.07387674,0.030091625,0.07130889,0.028900603,0.07145344,0.02926503,0.07208639,0.030613914,0.099979304,0.062957354,0.3707095,0.346199,0.12966876,0.23204339,0.38327733,0.388679,0.4206788,0.39178908,0.45275694,0.42226693,0.45131385,0.42252666,0.28208065,0.059932362,0.39996055,0.40402433,POINT (-89.5345458984375 43.17619705200195)
9,294150.0,4783050.0,9.969209968386869e+36,-89.53444,43.173496,30.3483,9.290657,135.58234,-74.32836,150.0893,0.16469009,0.02101375,0.1499251,0.017575793,0.121703975,0.0150167085,0.08762065,0.006500498,0.079262994,0.0069133593,0.073114626,0.018805666,0.050370924,0.003124211,0.042724084,-0.0022054797,0.041959267,-0.0025348812,0.041818943,-0.0019862982,0.06980522,0.030503111,0.32884353,0.30273405,0.114717424,0.20642963,0.33950868,0.34002012,0.37122905,0.34138045,0.38897744,0.3578697,0.38441595,0.35476246,0.2373765,0.04835188,0.3280624,0.33104813,POINT (-89.53443908691406 43.17349624633789)
10,294150.0,4782750.0,9.969209968386869e+36,-89.534325,43.1708,30.346233,9.29758,135.57954,-74.328125,150.09233,0.16838096,0.026215555,0.15433326,0.023574127,0.12679318,0.021441279,0.092598625,0.012378218,0.0841931,0.01267487,0.07812916,0.024662599,0.05413688,0.00738258,0.046056766,0.0013596092,0.04513743,0.0008303017,0.044835273,0.0012012285,0.0749937,0.036019288,0.32448626,0.29815194,0.11122937,0.20026016,0.3299159,0.32929382,0.36020195,0.33007738,0.37391603,0.34259748,0.3686815,0.33875883,0.22831221,0.047340754,0.31550997,0.3182976,POINT (-89.5343246459961 43.170799255371094)
11,294150.0,4782450.0,9.969209968386869e+36,-89.53421,43.1681,30.344168,9.304479,135.57677,-74.32789,150.09535,0.17459363,0.034971483,0.16091265,0.032519806,0.13479567,0.031542808,0.10175297,0.023209676,0.09409143,0.02427581,0.09246953,0.04148763,0.066302665,0.021255367,0.0575603,0.013801474,0.056658752,0.013176803,0.056716252,0.013922467,0.100899115,0.063766696,0.3821561,0.35787386,0.13034146,0.23211625,0.3806919,0.38563576,0.41471708,0.38554916,0.43580642,0.40500298,0.43287036,0.40369603,0.27237073,0.060293723,0.38222206,0.38602942,POINT (-89.53421020507812 43.16809844970703)
12,294150.0,4782150.0,9.969209968386869e+36,-89.5341,43.1654,30.342102,9.311387,135.57397,-74.32765,150.09839,0.18780984,0.053524435,0.17518683,0.05185975,0.15069324,0.051553357,0.11940057,0.044057522,0.11220512,0.04547478,0.107848614,0.059486333,0.08664888,0.044448692,0.08051967,0.038653057,0.07978686,0.03798365,0.07995116,0.038820818,0.11178321,0.07537516,0.33248618,0.30633873,0.115103275,0.20589061,0.33424762,0.33399415,0.36381733,0.33364695,0.38130772,0.3499455,0.37804827,0.34813222,0.23901473,0.055387616,0.33977312,0.34294164,POINT (-89.53410339355469 43.165401458740234)
13,294150.0,4781850.0,9.969209968386869e+36,-89.53399,43.1627,30.34004,9.318263,135.57117,-74.327415,150.10141,0.1878601,0.05355298,0.17523187,0.051876582,0.15159327,0.052636333,0.12125698,0.04619701,0.11408281,0.04761828,0.10797113,0.05957387,0.09034663,0.04861042,0.08601001,0.044543758,0.08547821,0.04403642,0.08557733,0.04479819,0.109373845,0.0727343,0.295532,0.26788992,0.1015144,0.18131582,0.29751936,0.29304928,0.32476524,0.2937257,0.34079748,0.30894166,0.3378965,0.30736312,0.21256143,0.048202753,0.3056601,0.30829048,POINT (-89.53398895263672 43.16270065307617)
14,294150.0,4781550.0,9.969209968386869e+36,-89.53388,43.160004,30.337978,9.325134,135.56837,-74.32719,150.10445,0.21838251,0.09583315,0.20831236,0.0961313,0.18811801,0.0981323,0.16236247,0.094384745,0.1559403,0.096282415,0.14981066,0.108380705,0.13453574,0.09882801,0.13352457,0.09584722,0.1337303,0.09567141,0.13436224,0.09696177,0.1544875,0.12094867,0.3195881,0.29283124,0.10757992,0.19102211,0.3159905,0.31356332,0.34499756,0.3143285,0.35893664,0.32722256,0.35597935,0.32564387,0.22648433,0.05511536,0.32588452,0.32883686,POINT (-89.53388214111328 43.160003662109375)
15,294150.0,4781250.0,9.969209968386869e+36,-89.53377,43.157303,30.335922,9.331956,135.56557,-74.32696,150.10748,0.26770404,0.16239904,0.2596468,0.16315202,0.24384654,0.1661977,0.22363003,0.1651696,0.21859114,0.16819322,0.21496291,0.18367615,0.19968279,0.1723932,0.2027001,0.17017135,0.2041288,0.17065032,0.2049364,0.17208059,0.23232003,0.20381075,0.43127367,0.40840632,0.14777313,0.26028484,0.4231596,0.43245295,0.45878392,0.43009683,0.47707713,0.4463508,0.47432756,0.44537133,0.30827326,0.081655405,0.43176827,0.43627885,POINT (-89.53376770019531 43.15730285644531)
16,294150.0,4780950.0,9.969209968386869e+36,-89.53365,43.154606,30.333862,9.338799,135.56276,-74.32673,150.11052,0.19615862,0.0650201,0.18311246,0.062376752,0.15895668,0.06173176,0.12905227,0.055232015,0.12139909,0.056009337,0.1200152,0.0735103,0.09619174,0.055103518,0.08975286,0.048422623,0.08946249,0.048137534,0.08968711,0.04902992,0.12956288,0.094180346,0.39932305,0.37534088,0.13668332,0.24417236,0.40041673,0.40721107,0.43656582,0.40747166,0.45764068,0.42671436,0.45391002,0.42467687,0.28820455,0.06531674,0.4046114,0.40874282,POINT (-89.53365325927734 43.154605865478516)
17,294150.0,4780650.0,9.969209968386869e+36,-89.53355,43.151905,30.3318,9.345677,135.55997,-74.32649,150.11356,0.17910556,0.041085385,0.1660216,0.039210595,0.14074993,0.038779613,0.11087767,0.033711724,0.10421672,0.035842776,0.10516015,0.05605315,0.080655746,0.037316974,0.07359963,0.030857816,0.07325652,0.030674495,0.07381426,0.031940017,0.11663826,0.08028269,0.45188215,0.42954895,0.15710625,0.2813453,0.46195123,0.47521794,0.5048598,0.47670215,0.535292,0.5047959,0.5317833,0.50325346,0.33823195,0.0750489,0.46530274,0.4702628,POINT (-89.5335464477539 43.15190505981445)
18,294150.0,4780350.0,9.969209968386869e+36,-89.53343,43.149208,30.329735,9.352597,135.55717,-74.326256,150.11658,0.17707148,0.038174577,0.16379437,0.03613528,0.13863635,0.036059685,0.109922044,0.032526284,0.10402099,0.035558496,0.10555102,0.056455027,0.0831716,0.04013195,0.07701627,0.034503758,0.07674673,0.034365702,0.07720721,0.03552321,0.11841375,0.08212518,0.42622048,0.40301463,0.1479669,0.2660871,0.43610376,0.44659665,0.47752252,0.44893494,0.50954884,0.47885263,0.50684184,0.47802806,0.32287434,0.07230748,0.45010072,0.45485997,POINT (-89.53343200683594 43.149208068847656)
19,294150.0,4780050.0,9.969209968386869e+36,-89.53332,43.146507,30.327673,9.35946,135.55437,-74.32603,150.11961,0.16537188,0.021557419,0.15104012,0.018657802,0.12397419,0.017414344,0.09424786,0.013860846,0.08817002,0.01687054,0.09109458,0.03942001,0.06622837,0.020706348,0.05680277,0.012508831,0.056004535,0.012001995,0.056243226,0.012942508,0.10459667,0.06725956,0.427951,0.4047428,0.14958565,0.26884884,0.44036442,0.45124927,0.4818792,0.45329466,0.5179125,0.48720512,0.51549345,0.48670027,0.3280222,0.072572686,0.4562506,0.46109185,POINT (-89.53331756591797 43.146507263183594)
