SimDate,EpiPOC_mgC_L,EpiDOC_mgC_L,EpiDO_mgO2_L,EpiDO_sat,EpiNPP_mgC_L,EpiR_mgC_L,EpiT_C,EpiI_w_m2,Secchi_m
2010-01-22,0.10485571977894051,5.136150293851951,13.171936148052199,13.802523772386337,0.00453018572647594,0.005391697528492169,0.9417806625895029,0.9840813474363524,5.421873543556376
2010-01-23,0.10334174252164106,5.134984952794449,13.187830905416563,13.801907920575717,0.006583691343158069,0.005331840102808878,0.9433810173254746,1.4300691352255097,5.445553671176898
2010-01-24,0.10132612080171673,5.133798655724914,13.199840969760023,13.801264969715273,0.005335560984494834,0.00528753526887916,0.9450519193559435,1.1588931219054568,5.481905110352394
2010-01-25,0.09917079084824067,5.133020400316458,13.2080764624836,13.800688571166477,0.004027029856279329,0.0052364670252929985,0.9465499759269271,0.8745684342266132,5.529360753341068
2010-01-26,0.09701962074020895,5.132076267696799,13.2164698184639,13.800136203330965,0.00409564132620366,0.005179720629551368,0.9479856751380048,0.8892361843472357,5.574145727154768
2010-01-27,0.09584005730746162,5.1315305159974445,13.227926711143029,13.7995646406267,0.005264886738222427,0.005124117847524475,0.9494713664424974,1.1428674058291417,5.600972470501296
2010-01-28,0.09417941495955479,5.130787216471203,13.236900984753651,13.79895306619802,0.004454222007031576,0.005077960955777202,0.9510611763469932,0.9666957142298518,5.636688498369698
2010-01-29,0.09491333179049313,5.131045781037063,13.254488830506217,13.798282021191985,0.007740359473719927,0.0050273551777356975,0.9528057179598447,1.679526130721453,5.626739600925903
2010-01-30,0.09549785677216174,5.131250578001164,13.27107043179607,13.797514738273456,0.007684210065840141,0.0050007176599330475,0.9548006271229573,1.6669790473132262,5.618583910671531
2010-01-31,0.09604946210014116,5.131446878704693,13.287095029545355,13.796753497370245,0.007777122081016262,0.004974139058296093,0.9567800108780373,1.686752104580441,5.6101223752601825
2010-02-01,0.09652299440658842,5.131618350401231,13.302375558201705,13.795994545466568,0.0077916308046157975,0.004948654940944414,0.9587536248640738,1.689542884174304,5.602367822084129
2010-02-02,0.09382931706075683,5.1304001943821715,13.30534560932036,13.795351422587531,0.0034544545734664193,0.004923607922129307,0.9604261739858668,0.7489188317376384,5.652683205131142
2010-02-03,0.0906761760682981,5.128979085597978,13.305884666102278,13.794877689654978,0.0024607401077060657,0.004868595846234846,0.9616582796192735,0.533407038802454,5.713284984575396
2010-02-04,0.09050067097317861,5.128795139419844,13.3172564690092,13.794323398909146,0.006371795032911867,0.00480820791832416,0.9630999935625649,1.3810449909308538,5.71690377616464
2010-02-05,0.08898323486298657,5.128033598514151,13.323136562594208,13.79368504806017,0.004490045420951985,0.0047764631171325015,0.9647604686229425,0.9730643228018954,5.746147854504778
2010-02-06,0.08721173507444228,5.12713606606665,13.327667546547747,13.793134070470904,0.0040061288511344375,0.004732213109659893,0.9661937722882724,0.868072797859596,5.780334405560731
2010-02-07,0.08835819856528902,5.127456728937916,13.342953367491955,13.792473884292413,0.008025056056103794,0.004685659223824753,0.9679112956082867,1.7387331203752172,5.756635076246602
2010-02-08,0.08771296347230578,5.127020650299908,13.351124820311068,13.79174486395464,0.00566999357238546,0.004668045748017608,0.969808056093908,1.2283242336892766,5.767555223513553
2010-02-09,0.08516235342857943,5.125718881582797,13.351871138325263,13.791180335763496,0.0029940574129919896,0.004634161073405905,0.97127695733516,0.6485380452960006,5.8154933386789756
2010-02-10,0.08246062942455823,5.124333056892005,13.351548441197318,13.79071783764747,0.002482330426729775,0.004582129125050886,0.9724804515805907,0.537658793499222,5.867773753654858
2010-02-11,0.08442123411126475,5.124960169750108,13.368345604547024,13.790084191599664,0.008762288269522855,0.004527994707282526,0.9741294099503318,1.8977827943811392,5.8266947784875205
2010-02-12,0.08617620339223196,5.1255377267354385,13.384082941529115,13.789227188759721,0.008742081709976897,0.004519156087315719,0.9763598191127778,1.8932202758717103,5.789740861549405
2010-02-13,0.08607298480987922,5.125353503666712,13.392449644220914,13.788477814350014,0.006333814240922355,0.00451013562051387,0.9783103081393295,1.3714821808617312,5.789533746630865
2010-02-14,0.08788746607137533,5.125990188579045,13.407831656121054,13.787717449610954,0.009105057310225153,0.004484481303320952,0.9802895845515307,1.9713446815285165,5.751194894336635
2010-02-15,0.08934834936883487,5.1265124686450045,13.42157557597918,13.786881631283576,0.00884503893252137,0.004478632348205539,0.9824654822896098,1.9148612289682472,5.719910101442425
2010-02-16,0.08859101679614685,5.126090648514698,13.426691947126601,13.786157331358638,0.005922078140146069,0.004470893423178275,0.9843512413061003,1.281933728808384,5.731214564680348
2010-02-17,0.09013318863478932,5.12666542237985,13.440153869259364,13.785439404805045,0.009110267057174819,0.004442806842695683,0.9862205706501903,1.9719489085525597,5.6983365436799724
2010-02-18,0.08955944335402577,5.126359582631417,13.445307312880743,13.78469838419831,0.006305606976032852,0.004437590681996318,0.9881502030816025,1.3647864157008764,5.7061355015947965
2010-02-19,0.09134430980057044,5.127051256368857,13.459190277787355,13.783963261174222,0.009648244533536845,0.004412879572936872,0.9900646497986535,2.0881481401859414,5.668548492772446
2010-02-20,0.09281804882155434,5.127615349742609,13.471770643219143,13.783119791216187,0.009492331223415872,0.004411980149366478,0.9922614701224608,2.054305042859719,5.636642977468678
2010-02-21,0.08994455499010824,5.126365431947117,13.4674113822806,13.782457775761833,0.003439869209701714,0.004409607789124319,0.9939858493412739,0.7444047871571309,5.687616882837493
2010-02-22,0.09048780648128754,5.126511204033071,13.475881641254478,13.781867438055707,0.008048004810721906,0.004365176336620445,0.9955236435843006,1.7416088974343371,5.673465030167102
2010-02-23,0.0889675355024004,5.125790954909768,13.476215891278569,13.781205382678335,0.005176305037475112,0.004353785706738061,0.9972483893303733,1.1201815890970641,5.698982909890906
2010-02-24,0.08825926280815755,5.1254133875763905,13.479295316333156,13.780610670860131,0.006147672455107623,0.0043226010143175685,0.9987978141522369,1.330391739209797,5.7095203251599225
2010-02-25,0.08797425055971744,5.125196947395748,13.483817826476905,13.77998099647235,0.006713861380877313,0.004299004449971294,1.0004384503558592,1.4529387366646056,5.7117716256888
2010-02-26,0.0899781441020356,5.125963531347156,13.496823271704281,13.779231582949793,0.009966280754006528,0.004279905425168683,1.0023912343004455,2.1568190125760323,5.670151991893094
2010-02-27,0.09218209955868653,5.126856339955658,13.510384151153362,13.778356957708105,0.010503774723693344,0.004283948656837403,1.004670513646386,2.2731088071081644,5.625260211223379
2010-02-28,0.09264578619993202,5.127046923476335,13.517103692568492,13.777545148871061,0.00829037797325274,0.0042914910051037565,1.00678630993484,1.7940440888370255,5.6133155401253285
2010-03-01,0.09279107269679579,5.127106019212526,13.522425677863037,13.776813224804375,0.007917646345056019,0.004283301418034809,1.0086940836780989,1.7133605219904615,5.607299095759727
2010-03-02,0.09527886614957018,5.12817348363374,13.536466083237956,13.776022252895759,0.011298428763156561,0.004272679418802699,1.0107559576453693,2.4449843817350785,5.558105750638187
2010-03-03,0.09763043124058854,5.129229099884185,13.549798721979045,13.775123253475105,0.011408104864887771,0.004285878224992353,1.0130996742590095,2.468723438651594,5.5121169997204085
2010-03-04,0.10008153730379525,5.130377172337604,13.563282727568017,13.774231528595012,0.011824966784143503,0.004299432551241826,1.015424679125993,2.5588883775015603,5.465155956417601
2010-03-05,0.10234018813837432,5.131523389982487,13.575662610766502,13.77334587189506,0.011779520345281727,0.0043155138481632965,1.017734111988904,2.549026643956959,5.422866604106323
2010-03-06,0.10456086467175225,5.132740624886537,13.587488405477947,13.772476640055302,0.011911779959144355,0.004330987565625214,1.0200009574380773,2.5776104678937988,5.382548294173257
2010-03-07,0.10667793675028533,5.134010629106456,13.598475691049822,13.771619984763154,0.011924906847257374,0.004347169565906151,1.02223523941022,2.580402044907566,5.3453710299755235
2010-03-08,0.10537654169432664,5.134082309056184,13.595172489675827,13.770895849485669,0.006872349611414657,0.0043631671863965,1.0241240714814488,1.4870488087264782,5.369970462777593
2010-03-09,0.10838751139901844,5.136673257258632,13.604808198319212,13.770210507840726,0.011608772697109571,0.004344647306821215,1.0259118676637533,2.5117610111654294,5.332060713628972
2010-03-10,0.11058506161904301,5.139788155346444,13.607576743030801,13.769437560564233,0.009312789340385132,0.0043631372317593335,1.0279283725864103,2.014423124733313,5.319539272877322
2010-03-11,0.11142981704629606,5.14289540755741,13.603129372976788,13.768824000484809,0.006695651500827156,0.004369047381507555,1.0295291949694605,1.4475127511229056,5.335678804110437
2010-03-12,0.11315085733337349,5.146724362659253,13.601108425900058,13.768252444414939,0.007484196228008583,0.004359106148223329,1.0310205334101237,1.6168909727631284,5.339359985281556
2010-03-13,0.11583510061854513,5.150825471011136,13.60440926282524,13.767609875306926,0.009433991247944744,0.004356547052341406,1.0326972872134386,2.0365734391227597,5.3208857550031645
2010-03-14,0.11368807334734671,5.152754218172906,13.590708332089223,13.767068413719333,0.0031695514954690634,0.004366578405757245,1.0341103075173135,0.6837447525941518,5.379177601051479
2010-03-15,0.11714158360808709,5.156968394140734,13.599205316680989,13.76652887900544,0.011095010443094324,0.004331822559522101,1.0355183920036015,2.391957337961235,5.339111923941745
2010-03-16,0.12067541040179043,5.161242301210851,13.608662106623942,13.7657384928094,0.011715477768146854,0.004353012847343606,1.0375813188132512,2.524227526290819,5.2957099516717
2010-03-17,0.12439139201625478,5.1656174202884015,13.619399149174624,13.764912083692238,0.012490419572291868,0.004377743725986875,1.039738478573577,2.6895027049420266,5.247678187553869
2010-03-18,0.12789046552835895,5.169912695815838,13.629893367186101,13.764079531108994,0.01273443783610072,0.004406976640078523,1.0419118939656493,2.74036340130986,5.201704832293025
2010-03-19,0.13090093795541088,5.173992043565601,13.639116463371384,13.76326405705787,0.012587173214951588,0.004436822999555858,1.0440409386724507,2.7070837676838124,5.162006901954391
2010-03-20,0.16828237702769555,5.192814385409993,13.780466690240567,13.760253685896448,0.062123164896726576,0.004466464525776215,1.0519022652965642,13.353279367021791,4.637120474254199
2010-03-21,0.1643547844769185,5.1947760672323495,13.763065801839758,13.759152439522866,0.0071666037010585035,0.004839248994617947,1.0547787960112909,1.5387973748557757,4.692753063948155
2010-03-22,0.21395134818076975,5.219465756736953,13.950111023228624,13.741533423406393,0.08339559926029502,0.004835409276530704,1.100853402043971,17.895771979005595,4.126019759785376
2010-03-23,0.2542987828280669,5.241153677107377,14.10209925477283,13.70610056943394,0.07585113155765141,0.005386587176247099,1.1938126200897474,16.20104902886353,3.7561441251242775
2010-03-24,0.2861373774387546,5.259912648276231,14.22458280102417,13.651154123189338,0.06842762941024655,0.005901329888155224,1.3387663942773902,14.483655211012351,3.5072249494679064
2010-03-25,0.30732554852381483,5.274599817976918,14.305855206864459,13.578110874958416,0.05710558295598176,0.006384390476656836,1.532984791607092,11.920164584768493,3.358236398396761
2010-03-26,0.32889744419373007,5.289714652013564,14.367060784427848,13.561064234493728,0.06025121975141481,0.006707845440024812,1.5785638370245432,12.34647336294014,3.218328684085296
2010-03-27,0.3472245601383004,5.303725978720625,14.429594520866726,13.55149083607741,0.058198534819697584,0.007037005584789767,1.6042033028327853,11.875206169923736,3.1076132158359067
2010-03-28,0.34720580124903494,5.310074935323295,14.419355049426235,13.527187981311592,0.03425812981406969,0.00736616399716167,1.6694282045499371,6.974110765489474,3.1053990871687325
2010-03-29,0.3601204002586547,5.321761893672457,14.451779120531397,13.499111872559082,0.05295114009299002,0.007519742585709215,1.745025744649785,10.714816090635074,3.030779597095109
2010-03-30,0.3784906082242229,5.335843024998367,14.52243709498017,13.437494865742744,0.06255021235812772,0.00786428662996738,1.9118667460274927,12.569549897235516,2.9312860450325497
2010-03-31,0.39310236901683543,5.348493012086967,14.520829183604386,13.374881707749152,0.0596139234934708,0.00828266882899537,2.0827304760208256,11.794857201511707,2.8559577221271164
2010-04-01,0.40546468038620836,5.360226167906402,14.526776907610197,13.25858139066115,0.05867578993741957,0.008778217194259228,2.4037078588934397,11.427258005069538,2.794561629216979
2010-04-02,0.41514940227662295,5.370786946479655,14.525391845254305,13.121307594568476,0.05701920658247065,0.0093188593321108,2.788746534932784,10.777541382988217,2.7475038548063306
2010-04-03,0.42055435695549986,5.379410828059997,14.464726697860224,12.97153845733756,0.052890032167735294,0.009888737877840966,3.2166916489626747,9.646072850725673,2.720521384135458
2010-04-04,0.425228393387524,5.387573053688948,14.430672286621805,12.850925137175265,0.0531680889304945,0.01037389202442499,3.567472803526897,9.321083658611771,2.6972725208788546
2010-04-05,0.425755801429067,5.393782831504266,14.370146276691624,12.775345652045196,0.048340473723413435,0.010760694234359401,3.79014908030036,8.208714493654755,2.6920209055543793
2010-04-06,0.429987251842078,5.401436265608083,14.354219747281197,12.69131510072779,0.05405561968163851,0.011127975435809241,4.04037379438932,9.002044814178527,2.6715131480143515
2010-04-07,0.4325747506820058,5.409253688906115,14.305860405135036,12.612814677037148,0.05096941254064168,0.011534309170737939,4.27669772784677,8.303920043672914,2.6624718028748853
2010-04-08,0.41788330786738326,5.410090162171479,14.166918684117462,12.536506299957239,0.02605564781472058,0.01191200943316724,4.508843196941571,4.157771043151265,2.730040396488123
2010-04-09,0.4171681581056867,5.416792540024938,14.062728585489374,12.511728416821018,0.04364353965475022,0.011915652314416388,4.584742937308226,6.823976556990211,2.738910697249253
2010-04-10,0.43972742650677654,5.43325028342491,14.115284924605419,12.489030184973663,0.07702304046755902,0.01207708171697877,4.654498351562696,11.976526349759455,2.6466869642610944
2010-04-11,0.4363506894264992,5.438789981793043,14.052916297727394,12.445293927858641,0.043376905593272765,0.012607027906586951,4.789521010429036,6.711948587118178,2.6642927443563695
2010-04-12,0.45504628650948087,5.453383154688915,14.094283057331348,12.401331705003976,0.07500535052326167,0.012814394765158329,4.92606295666496,11.47997229013801,2.590258745084585
2010-04-13,0.4450512509048449,5.455828679207918,14.005835444327046,12.352943807474029,0.03691390982949227,0.013333700580175203,5.077313193902959,5.588714593352089,2.6324337476057713
2010-04-14,0.4612567852882948,5.46895005407039,13.980044794353585,12.28622492127597,0.07367850194658719,0.01354100902526197,5.287537472310844,11.020692795656103,2.568623500748242
2010-04-15,0.47642701463169135,5.4817528267533415,13.961277263262206,12.19611368836013,0.07497494277747185,0.01419023509539582,5.574602106448031,11.02042574236519,2.5114680518982277
2010-04-16,0.48904463863400527,5.492792843713478,13.921497189594445,12.09886855092392,0.07540973252313554,0.014884266924519047,5.888515722713023,10.816459259298467,2.4630209580591216
2010-04-17,0.6457795727315111,5.579625648275641,14.411336332207824,11.632077069326758,0.37352354446302904,0.029988725597603016,7.458202959281743,29.865982890332884,1.9917360822591117
2010-04-18,0.5777846440372926,5.547948581586755,14.04828927100788,11.967946390816405,0.0437444375475914,0.010709968592538009,6.318076276260516,9.331634275552135,2.173969896845932
2010-04-19,0.5782367836517615,5.555251509023236,14.027337918500466,11.95509947524034,0.07308862775877234,0.01761436141092889,6.360664762032617,9.891448161106224,2.171072402508235
2010-04-20,0.5768183945998503,5.561470212269314,14.001357467217105,11.943945400397146,0.0707074467390532,0.017882933433586233,6.397705538584632,9.570212374865998,2.17334503139105
2010-04-21,0.5773843493224114,5.568509455156791,13.979107547365512,11.924930035621442,0.07314521798305412,0.018154732879247338,6.46099034464718,9.906920529920109,2.170894089355011
2010-04-22,0.6780074429371473,5.627275707593993,14.369975530773477,11.5673144748908,0.2778988286037516,0.029107777103771947,7.684636803998992,26.031752348015246,1.9167872015579623
2010-04-23,0.7368769304886916,5.666567662873188,14.566602055928543,11.53178389177206,0.19353130036400473,0.022282120480773503,7.8098039566065545,23.889442823823998,1.7957267139293165
2010-04-24,0.7627719625766621,5.691549547423573,14.527070844911192,11.500207559252017,0.15334597449625995,0.024028456334570684,7.921605822707864,18.683262050238632,1.7469688378791497
2010-04-25,0.7620818204753047,5.705020256250941,14.310838962036492,11.457788122072328,0.12011257315301083,0.025171346232479973,8.07264411930186,14.553834623166866,1.7481946640069164
2010-04-26,0.706041771953464,5.676818392352809,13.799151857806658,11.478148634057444,0.037053104535407305,0.02291837438229581,8.000027271386493,4.933704627452822,1.8602831117693908
2010-04-27,0.7423009260667321,5.694139047596679,13.848412914698546,11.493752123114318,0.15177294680573614,0.023278423283870465,7.944528336578925,18.96990656229304,1.7900953837902218
2010-04-28,0.6694158604422215,5.6679289536562285,13.508072727663203,11.488204772363499,1.521490717013743e-4,0.02450940158498439,7.964244266910691,18.636393947679412,1.9411177056341997
2010-04-29,0.6009668131516795,5.647527890627153,13.224564181169937,11.469489476542003,1.662927127296317e-4,0.024330767037952308,8.030883162087571,19.69659076282254,2.1062497400905786
2010-04-30,0.537154721414707,5.626816143981074,12.853261789538525,11.411005280029253,1.5762010138946757e-4,0.02465087583474958,8.240353018131483,17.988797389195412,2.287437460490528
2010-05-01,0.46985867102433027,5.604802766258757,12.50947688650766,11.252869681863224,1.8197270610315124e-4,0.026771517190028682,8.816241329818162,18.915652890323955,2.5149540652819353
2010-05-02,0.4165409502615809,5.585638216715277,12.220463536980333,11.113571265325223,2.649863781570292e-4,0.02417359569603317,9.335383454524502,28.91072426213748,2.7322367781344856
2010-05-03,0.39651974585980315,5.563283536363333,12.013406111526562,11.071300912533856,1.7018839238323952e-4,0.0214798266066279,9.495179977653862,19.421506767037563,2.833416048553743
2010-05-04,0.35813761602852423,5.544442194427447,11.812612111205365,11.005944387538426,2.953558313427284e-4,0.022118976797734287,9.744368860991496,31.2408571317298,3.028982881366634
2010-05-05,0.31872524292821475,5.525653133566025,11.615915552571868,10.93701544761208,3.1234635830767646e-4,0.021926023478697786,10.010010571739596,31.94767727301339,3.252913594994607
2010-05-06,0.2836529059923841,5.508135756406529,11.429391594083246,10.848666262403901,3.7050116552434604e-4,0.021789615868388613,10.354831991813523,36.8219009803549,3.486445238038675
2010-05-07,0.27594515968400946,5.488194484186372,11.28265659393152,10.837164721347314,2.9936294424530874e-4,0.019568971803235583,10.400085717227231,31.01167633960045,3.557811067230591
2010-05-08,0.2656199600660006,5.4688931133438246,11.139661027597695,10.848951883712191,8.730149390190642e-5,0.01867048502256205,10.353709267448782,8.918380842879015,3.6481838143549785
2010-05-09,0.2534140904793133,5.4513214095955576,10.996053254891674,10.916643113446614,1.6585339350057228e-4,0.017652105184092867,10.089086832075674,16.719884928990947,3.757938138904857
2010-05-10,0.2293993615268155,5.437306924075804,10.900745313389116,10.928259702641412,3.0783889229134785e-4,0.017718812363449347,10.043964672737687,30.019016916843974,3.9662728052818865
2010-05-11,0.20745280183754553,5.4237098469592375,10.81631853390645,10.893072203995214,3.4530708004466035e-4,0.01732171099024662,10.180903104329794,33.7970335685591,4.176920565322839
2010-05-12,0.19135665822672945,5.411347300514301,10.736356772395677,10.921188013989504,1.1139845968419078e-4,0.016273899826389264,10.071423082678265,10.981633999787205,4.3566429981346735
2010-05-13,0.17543766190526644,5.400613558313088,10.67435360046109,10.917196590674157,2.653583066017889e-4,0.015767363334204223,10.08693505187429,26.331365313286373,4.549322914222132
2010-05-14,0.16217019999081628,5.391680856749407,10.621670292617242,10.862904785031748,2.531878780414735e-4,0.015438827151336243,10.29892630949472,25.200779073200984,4.735419305868931
2010-05-15,0.14963444901708622,5.382709134982395,10.573794105607856,10.784245923791978,4.195903951803897e-4,0.015708018576206302,10.609394183580301,39.87898526310707,4.923703570029389
2010-05-16,0.13800146616018755,5.3733949506942285,10.517621029458015,10.69879494297176,4.6766413064493537e-4,0.015396704392199638,10.95122730142856,43.71801319219152,5.105577506740531
2010-05-17,0.12824016689529458,5.364860305593381,10.467620855636156,10.64419196894675,2.618572586208386e-4,0.01462610138472343,11.172192704369367,24.52504222077183,5.272724192020336
2010-05-18,0.12366806005470309,5.354790998058846,10.391162699851334,10.623906143774095,3.348183194453377e-4,0.013831529194195504,11.254795666680309,31.586884149358966,5.36858999505375
2010-05-19,0.11412019512663112,5.345532206652762,10.34811091131104,10.55836653013772,5.211126508908888e-4,0.01416190937381187,11.523586645268805,46.51753633892567,5.529600824136048
2010-05-20,0.10623439358353205,5.337435468248997,10.303799533963286,10.458212220322714,6.592297733602371e-4,0.014288397631965724,11.940092164977733,56.799129082352316,5.6806456407625
2010-05-21,0.09828590641623709,5.3287182971990825,10.261714316777311,10.335789505498509,7.22920278282644e-4,0.014520158803180484,12.458906910477412,59.28173731627629,5.830863201555793
2010-05-22,0.09124128358731196,5.320334957334415,10.21866270789202,10.245962545834741,3.712899055477487e-4,0.013593083417892362,12.84657523119011,30.801838454805683,5.968380438102281
2010-05-23,0.08533618542567446,5.312672353261994,10.174592783567162,10.150518380005906,7.497565729398061e-4,0.013619900126046877,13.265161173985723,59.74275308647606,6.0917895888917215
2010-05-24,0.08007982547117237,5.304765451634689,10.124842097642711,9.987595651383566,8.904404896897169e-4,0.014233153842579728,13.996113637650367,66.80214749935688,6.208216633946508
2010-05-25,0.07511554013348752,5.296717969260678,10.066855319688468,9.789294659303966,9.513832958109998e-4,0.014212139166446598,14.91500872140351,69.19342609603613,6.316835596187992
2010-05-26,0.07051989849571236,5.288519324145805,10.001780784614107,9.63403425158052,6.113106751556875e-4,0.014175143223278659,15.658008496356357,41.89690613255177,6.421217294699223
2010-05-27,0.06616948218122362,5.279953872857727,9.928466033724463,9.530108612965323,8.641906381443812e-4,0.013998633908077955,16.16743194990772,56.33087536345005,6.51425036249589
2010-05-28,0.06392942186273406,5.269872321442763,9.817724271368414,9.444237509854846,0.0011328484651955799,0.013274818338490153,16.59592358559998,74.4170303670514,6.563935009926168
2010-05-29,0.06298371895091909,5.260362457618742,9.711427123949125,9.38874641609124,0.0011516855554384187,0.012859500459909298,16.87655373018513,73.70666128947228,6.599247969108575
2010-05-30,0.05939748094747802,5.251784849626225,9.650452710792885,9.310243893897017,0.0012287174794812315,0.013371463329387682,17.278674991015848,72.88336966487458,6.671665856270931
2010-05-31,0.054492141043033196,5.241661656725671,9.58168829004967,9.19829332449594,0.0012243778585745207,0.013243156512883039,17.86276457863313,71.85802699472038,6.750479292234396
2010-06-01,0.05138930137133071,5.233067807154197,9.51211572786342,9.092702313465798,0.0012296575800770856,0.012948408869857708,18.425479684662246,71.16637712691006,6.810046745219146
2010-06-02,0.04978117563357795,5.225293709149438,9.438960550043214,9.016621359686615,0.0013711166470462806,0.01262127731930528,18.838248981058626,78.05714434644659,6.850397175417463
2010-06-03,0.04763104842774602,5.217625513602039,9.372374168419062,8.940868035316726,0.001093775452849356,0.012481647263559959,19.255493461225882,61.26302790205907,6.897085223565428
2010-06-04,0.045975184531402355,5.210346531699736,9.306254260067547,8.893104931724654,0.0012653091796053682,0.01204110901642257,19.521842829051476,71.05285863659797,6.93264611839606
2010-06-05,0.04503110272535596,5.20357509601474,9.221299055323236,8.847078035948035,9.771751547785767e-4,0.01165862504062034,19.780947368025902,55.73064817660508,6.963151510475907
2010-06-06,0.04462304394561694,5.1976957960773715,9.153651808091215,8.795669274711086,6.917592045050647e-4,0.011372547096367997,20.07321895919192,39.83454791177662,6.990301002702338
2010-06-07,0.04666475633320267,5.192576392444135,9.038755509171827,8.82152839069011,0.0010714611107277062,0.010423876000472123,19.925822077506446,64.08100244388596,6.983481568212261
2010-06-08,0.04693138240139476,5.187764354346671,8.980993270421658,8.791395490267822,0.0011901635239255975,0.010493105586939395,20.097654281185363,70.51897066771943,6.992891528511479
2010-06-09,0.0471906044420041,5.182861968871477,8.899785330716385,8.802832941406361,3.3398019415641517e-4,0.009968376790421429,20.03230842079991,20.20412477083509,7.013390908213298
2010-06-10,0.048399686633444725,5.179145765267859,8.835644734888046,8.814244838645372,0.0012292362283180462,0.00960864227565635,19.96725994013097,75.6627667925848,7.009400703573959
2010-06-11,0.6817865032821983,5.44637994425756,11.192289351094761,8.792067878929428,0.9047899064141461,0.009441591854168223,20.09380849531968,56.795527247509284,1.9308254642289564
2010-06-12,0.7557846225646323,5.50242377444559,11.358607075586288,8.74859771744924,0.2951908268615288,0.037830472107266415,20.343528484571475,18.10025947314145,1.7791386439968395
2010-06-13,0.8198945246763526,5.556605800240099,11.58602423062809,8.675929549876809,0.3187982737590626,0.04665839399418668,20.765977491689796,19.252266741827828,1.6650612314563207
