date,y,x,Comp.1,Comp.2,Comp.3,Comp.4,Comp.5,Comp.6,Comp.7,Comp.8,Comp.9,Comp.10,xy
2021_06_11,171,532,1.412734936731978,0.17225753675964184,0.0019359775821264,0.07985725290517365,0.01261595552079612,-7.286072796934343e-4,0.00413054960891779,-0.00114194021587767,-8.692245058267937e-4,-0.00600545384462907,532 171
2021_06_11,170,531,1.3828958053920826,0.18314561542859953,-0.00749619313476393,0.08446555626797236,0.00787834308548196,-0.011539439912825,-0.00685457199807599,-0.00421988442517185,0.0214946570201641,0.00101969959127937,531 170
2021_06_11,169,531,1.394648101032091,0.18785383584840376,-0.01428276715593239,0.0806531057824238,0.01791819822219894,0.01359662113989184,-0.00444304430697275,-0.01185531264431263,-0.00339690510805819,-0.00228730543474919,531 169
2021_06_11,172,535,1.3992605476379276,0.16427484295886735,-0.01047483314571227,0.0795994844400609,-0.00591962551741882,-0.00965241268432606,0.00706699847490996,-0.01514511818767445,0.01517793110575291,-0.00933832774978486,535 172
2021_06_11,172,534,1.4508844344379022,0.16673730992431252,6.346012087508138e-4,0.08418889907130085,0.00115803870662734,-0.00287743239760879,0.01275549116418321,-0.00428602679280983,1.0479656189050016e-4,-0.00996137418615602,534 172
2021_06_11,172,533,1.4235485475767378,0.18079218299744687,-0.02266062472915444,0.08133611641491013,0.01957280780938284,-0.01218408292829527,0.00249963930530352,2.678345694155475e-4,0.01849980707014921,-0.00424998707216979,533 172
2021_06_11,171,535,1.3901411371633732,0.1667317025667086,-0.01219741477002041,0.08617419540301319,0.01260322531287286,0.00517560098164571,-0.00351823699179694,-0.00502811427314857,0.01001719830498034,0.00686949863200352,535 171
2021_06_11,171,534,1.4409933038013358,0.15772501247815085,-0.0105446638505529,0.09030752450818796,0.0070032260940404,0.00698467310020639,-0.00366993308953236,-0.00438192991709555,-2.6768730233374394e-4,-6.243058656424235e-4,534 171
2021_06_11,171,533,1.4263788185533497,0.17756629311484756,-0.02228993956740971,0.0782219661357807,0.00392678626728822,-0.00105423776921338,-0.00751778268906285,-0.00849824286635455,-0.00328673598363502,0.01420662756980038,533 171
2021_06_11,170,535,1.381702997404377,0.16520439556671285,-0.02186867415930573,0.07868439292442508,-0.01803670192151353,-0.00801294904066946,1.0897710793991015e-4,-0.01465222394339835,0.00986534174855355,-0.00168058130476442,535 170
2021_06_11,171,536,1.4088741057553795,0.15665861321268026,0.00442540460356882,0.09425876161003648,0.01001918985820889,-0.00191862508965596,-0.01560899981045088,0.01501102501851579,0.00182548423323406,-0.00566331459337953,536 171
2021_06_11,170,537,1.3672480714424349,0.1494922736144835,-0.01668650924083977,0.0855277127816835,-0.0096762512372438,7.457368541800152e-4,0.0064552377713694,-0.01922758622394882,0.01872837194329487,0.00744654754289459,537 170
2021_06_11,170,536,1.400536183311923,0.15622546541722987,-1.2375272728138917e-4,0.09551304731721968,-0.00748238108292115,-0.02323057979952506,0.01081678006383262,-0.00328326815476435,-0.00668402891640212,0.00713197039948516,536 170
2021_06_11,169,537,1.3782825508759513,0.14833274068426353,-0.00461525654381958,0.08492463439975083,-0.00772353250344242,0.00969657139393028,-0.01464990244675212,-0.01039526639388873,0.00559020140070417,-0.00720653146503449,537 169
2021_06_11,169,536,1.3821057237174608,0.15794860886090245,0.00483719715402225,0.09217270483897548,0.03077517774347073,0.01240568340167313,-0.00255081334779343,0.00264674584748701,0.0191184273646798,-0.0072492547285195,536 169
2021_06_11,169,535,1.364642065318285,0.15400613379596825,-0.01017043612815763,0.08389697219297648,0.0060901365289527,0.0079448276581006,-0.00323952413927347,-0.00145963711035136,0.00989078973800261,0.01288285808532399,535 169
2021_06_11,170,534,1.4216074082136712,0.16070212325994623,-0.00364125572716097,0.08604247895741463,0.00150320572288803,-0.00671649516877494,0.00546317488304858,-0.00847527268602376,0.00172064020821071,-0.01126720307786681,534 170
2021_06_11,170,533,1.394946609031417,0.1708153272742164,-0.02275195351495351,0.0807985878912936,-0.00377965928918191,-0.00463631570005879,-0.00429217187494743,0.00371333378638604,0.02698793233016353,6.419046639541161e-4,533 170
2021_06_11,170,532,1.402596761159239,0.17789284952074233,-7.859043344056252e-4,0.08312332848548387,-0.00528726110462104,-9.546273743026092e-4,-2.8718721732580096e-4,0.00123127421984208,0.00331674617447569,-0.00619774113939784,532 170
2021_06_11,169,534,1.4067837670392045,0.15121112595313807,-0.01041210834953661,0.08357599593156292,0.01075392774900916,0.00590724457932435,-0.01297299086202538,0.00269932966943784,-0.00238195657341412,-0.00138850347427877,534 169
2021_06_11,169,533,1.407629036216817,0.16448353278162617,-0.02108717050392251,0.08414004908259443,0.01380253655882346,0.01126081585310084,0.00772367857868936,-0.02066984968912354,0.00329624184774179,0.00935728760010708,533 169
2021_06_11,169,532,1.4343572815417782,0.16534231899019355,0.0034660780065279,0.08084425693999289,5.456776908982219e-4,0.01063233037620585,-0.0015511224250457,-0.00209095096401111,5.543235161620651e-4,-0.00693635154669047,532 169
2021_06_11,168,534,1.3864624442287792,0.1530744995054872,0.01249014375800387,0.08874020291316403,-0.00209276973239434,-0.01905171255438984,-0.00443040633494127,0.02458493208373979,-0.00740740072592165,-0.00689086004992244,534 168
2021_06_11,168,533,1.368546997617847,0.15822075989685766,-0.01536802448745054,0.08144072122975093,-0.00439440265313428,-0.00508323216057864,-0.00827924358734246,-0.00305592129520753,0.00986565730684835,0.00163835783809657,533 168
2021_06_11,168,532,1.3983295454013054,0.16328122732415287,0.00465046143127023,0.08652122078928579,-0.00604692663211098,-0.01258714855103546,-4.724333139769412e-4,0.00651700287700251,0.00712645469179791,0.00412626559381269,532 168
2021_06_11,167,534,1.366655070392389,0.1460343067049088,0.01105700714379934,0.0856467622880494,0.02750743640204245,4.254664642622738e-4,0.0025945731161385,0.00636408768843888,0.01484427352263144,-0.0084133246994746,534 167
2021_06_11,168,536,1.4005537981965854,0.1528227850337574,0.00459397720858257,0.09179208323059013,0.00546224989471042,-0.01688506343597087,-7.200999423737243e-4,-0.00463479564440543,-0.00448559783097564,0.00440867931048885,536 168
2021_06_11,168,535,1.3475623560732437,0.1510207814305618,-0.0016238540335197,0.08040128391153956,-0.01123974407383288,-0.00162939119058455,-0.00624082768867528,-0.01003963045856305,0.0186804281967351,-8.75031633850434e-5,535 168
2021_06_11,167,536,1.3859069222141167,0.15647881256266344,0.0035971422348764,0.09411803228580842,0.02334104104875223,2.2661828792783917e-4,-0.00222975145404282,0.01617502994197862,0.01425544064694606,-0.00604041266312628,536 167
2021_06_11,167,535,1.3563061639331266,0.1514249144721219,-0.01715092583538648,0.07972936975279554,0.00489451860178892,0.02549971024521311,-4.0214232385424233e-4,-0.02855900608160463,0.01169691347529309,-0.00410751802464728,535 167
2021_06_11,166,535,1.3485910984314506,0.1497581649128425,-0.01106267599727894,0.0839010911724467,-0.02683101701662667,-0.00634281228162304,-0.00871386334300589,-0.00742050485203744,-0.00468969443504671,0.00242461918239021,535 166
2021_06_11,168,531,1.366451586447513,0.17830302058782632,-0.02071242545929565,0.07475212201752587,0.00665161191331073,0.00346110455563546,-0.00969476081348446,-9.24414364858496e-4,0.0348900401849743,0.00245843882872578,531 168
2021_06_11,167,533,1.3756118410977232,0.15892507305409095,-4.2588368163614873e-4,0.08742186071825717,-0.00397240080604139,-0.01023600656356639,6.088316115925667e-4,-0.00701148416853158,5.223472751252622e-4,0.00707967242568228,533 167
2021_06_11,167,532,1.393920200934421,0.15742452186691208,0.01099059986167799,0.07961087692736049,0.01704914784547511,0.00842070492853178,0.00657813611531028,-0.01500687993516812,-0.01561397150310624,-0.01015660772560805,532 167
2021_06_11,166,534,1.3646022456451274,0.14788812651775113,0.00471287312502307,0.082653693781333,0.003256933322285,-0.00229684560431879,-0.01086978975964212,1.2275335223403684e-5,-0.00427356672646748,0.00135330459038244,534 166
2021_06_11,166,533,1.3543179219953896,0.147201607223259,-0.00896978455533718,0.07682328390113868,-0.00524829654160324,0.00792120813347651,-0.00200257105783103,-0.00481146125608407,0.01854559397018841,0.00501833740809967,533 166
2021_09_05,172,535,3.0137028030154744,0.4206495718666381,-0.05053263705526626,0.04121410098169466,0.0050425425492787,-0.01615560167788685,-0.04459613383336465,-0.01828797623618718,0.0386888021892663,0.00888507780045117,535 172
2021_09_05,172,534,3.0323867975241856,0.4043127432945899,-0.04118402126039271,0.05244002082429098,-0.00113562733424293,-0.02472011322598563,-0.05933109448865618,-0.01419946222370395,0.00857533965049783,-0.00485818437457089,534 172
2021_09_05,172,533,2.969632817819019,0.4155685586989012,-0.06642986300224064,0.03630135400045728,0.01103181413054386,-0.01299557333808437,-0.05927788631705479,-0.02179734025402104,0.04755533677094577,0.00684503583081273,533 172
2021_09_05,171,532,3.106508480366935,0.4057466772737628,-0.03517454302972905,0.0525879453185986,0.01179760845275467,-0.03882007672468073,-0.01145099798686483,-0.04074777197297607,-0.00184817454643399,-0.01497098645928549,532 171
2021_09_05,170,532,3.0637862446625297,0.42067459039779753,-0.03309571232398713,0.05457379358405968,0.03913464053442482,-0.01491515246647692,-0.04123479187079824,-0.01264470822722693,-0.02338771011573866,-0.00355709087836088,532 170
2021_09_05,170,531,3.05762155421589,0.4271114967025929,-0.05349125409606672,0.05571601021228594,0.03596374446568645,0.00704794642949456,-0.03668783487614781,-0.03931498439518895,0.05269465209376571,5.961476159106888e-4,531 170
2021_09_05,171,536,3.072695081990027,0.42845515744859913,-0.0361908053041869,0.06207092656244337,0.03133295854995897,-0.0346145083926988,-0.03036829007963396,-0.01637450952614689,0.01391767850302171,-0.02836006388493633,536 171
2021_09_05,170,537,3.015230251320602,0.4097061000779548,-0.04391689861481487,0.04159013111703744,0.01506812238630964,-0.00617904106820971,-0.04071218574006251,-0.03848175912809116,-0.01480153624663531,0.00743098858663554,537 170
2021_09_05,170,536,3.0757109358767085,0.42603957583419466,-0.05391092892375972,0.0582822773712847,0.03570193143613827,-0.02928210045571495,-0.01948703071364203,-0.03689817171445854,-0.01101350610397252,0.04555248532879683,536 170
2021_09_05,169,537,3.0732140533581864,0.4129054429714859,-0.03264217361343563,0.05470115758713462,-0.02250910644599768,-0.05731254348679839,-0.01568594476443486,-0.00332435751094121,-0.01134478480945369,-0.00876409465826671,537 169
2021_09_05,169,536,3.0408094932652348,0.4375490703799992,-0.05119360305359027,0.06248907299482116,0.02330317115101969,-0.03964967441465462,-0.03263212240106795,-0.01980336965844263,0.03484956729926215,-0.00929834288563104,536 169
2021_09_05,168,536,3.025101982775432,0.4254573463594539,-0.05839018883901038,0.04756880685969991,0.02876107533032334,-0.01519495619297378,-0.02746437529637065,-0.03537697649146709,0.00946314301576495,0.01950196421780443,536 168
2021_09_05,169,531,3.0837285726180137,0.41732581972921634,-0.05667334910671473,0.05605450217552231,-0.02034949772295197,-0.02922504539492959,-0.03558867981981385,-0.03354752389176347,-3.7265110548345e-4,0.02527874773273493,531 169
2021_09_05,168,531,3.1832771853348025,0.40998174713395646,-0.01663877429443134,0.04920113823179485,0.00949692611854241,-0.02815669835656283,-0.02041795506666881,-0.04400214468019962,0.0284311786020303,-0.03299791181944463,531 168
2021_09_05,171,535,3.0115015641726854,0.4196431356059559,-0.05131065811371223,0.04944789743137272,0.00240927926082587,-0.01779957404073869,0.00202475860833609,-0.0344886600827474,0.01389325942235694,-0.00678560788479129,535 171
2021_09_05,171,534,2.999687851535598,0.40628031634343587,-0.04302212766129066,0.05844632443747039,0.04679324612563453,-0.0492915026225335,0.01601305925491824,-0.00704251605027485,0.01362660883546504,0.03623185492905233,534 171
2021_09_05,171,533,3.080022347114362,0.4156826948941317,-0.0734055694722087,0.04436533147858648,0.0077038708179099,-0.02206921574169373,-0.00714363440801167,-0.04488433779487343,0.00886290956544483,0.02400694677283177,533 171
2021_09_05,170,535,3.011001460869363,0.40868475428851414,-0.04342297232322406,0.04271870111343192,-0.02252099413718654,0.00487465992065264,-0.03452277657142595,-0.05634411060425487,-0.00726358944957047,-0.01028521633023677,535 170
2021_09_05,170,534,2.9883859636434056,0.4147660737671844,-0.0560040390083447,0.0481009130952072,0.05059539387259029,-0.00187695937878248,-0.02229098223249816,-0.03446756222665347,-0.00158736930641638,-0.00712897593104254,534 170
2021_09_05,170,533,2.977495283105307,0.4114535868524096,-0.04515004930237502,0.04529748212853711,0.02885084796186095,-2.550447604282996e-4,-0.02021633543426878,-0.02940731383622199,0.04338653153612591,0.00211500628242416,533 170
2021_09_05,169,535,2.9813552697148387,0.4068227440131788,-0.05190501304893476,0.05083547715457794,-0.00320750211347958,-0.03241095272201794,-0.02728932023713697,-0.01675557100811566,0.01142596027189334,0.01089557727173717,535 169
2021_09_05,169,534,3.0249625425794573,0.4112156196067822,-0.06942621810982404,0.05668811244717055,0.0051937403564245,-0.03776090781082017,-0.03285035040555489,-0.01307961200842748,0.02457891734852301,0.01458239455363001,534 169
2021_09_05,169,533,3.0170182796612917,0.4024086584553021,-0.05016929273270607,0.04318302713910729,0.00640738230566184,-0.01156916195108255,-0.03446246441500988,-0.03906428977944869,0.01651509249733217,0.01580629558940809,533 169
2021_09_05,169,532,3.0307658878710835,0.4197725191386393,-0.04013163104461374,0.05582415429033903,0.02232786892971259,-0.04678157255295047,-0.04026881366066261,-0.00673902142180839,-0.00234166907217461,0.0181754975708073,532 169
2021_09_05,168,535,3.0463899708806093,0.4106686558312096,-0.01014368651028135,0.05035009716706067,0.03957752792448583,-0.0155092561608157,-0.01143243257537267,-0.02953378063670525,0.00276409154877277,-0.01541685357094392,535 168
2021_09_05,167,536,2.997078554653722,0.42224806406335413,-0.04554566724797181,0.03957800478806642,0.01046389578495197,3.1142184148831575e-4,-0.02654570752285556,-0.04676929235543404,0.03178157379166316,0.01661363859060361,536 167
2021_09_05,167,535,2.994457114643335,0.4085654473560513,-0.04198389605602384,0.06086843358805695,0.01296244156829171,-0.02810339346190268,-0.05184352128059843,-0.01287990388932261,-0.01244970447733707,-0.00279457297317682,535 167
2021_09_05,166,535,3.1077374496155596,0.4103037404425931,-0.05512079857194596,0.04452499435116428,-0.00936574717517601,-0.03389918214130441,-0.01793781286453421,-0.03843572486791988,0.01760825340586811,0.02655897292419554,535 166
2021_09_05,168,534,3.101817420021376,0.4261157750071995,-0.04754315854911766,0.05639877284702843,0.02530913147555036,-0.03408570664013223,0.00385338257444309,-0.03326184913204397,0.0061023885080621,0.01328153552758907,534 168
2021_09_05,168,533,3.0662826685480917,0.4083175795120132,-0.0315576762221801,0.05106000447174458,0.0173829365110128,0.00155522435655836,-0.01238805592092876,-0.0366004472904009,0.01097806506587091,-0.01789693735438749,533 168
2021_09_05,168,532,3.071310475229376,0.410500031972622,-0.06319713606749089,0.05808744080836986,0.05659469075455189,-0.02958619129383398,-0.00213772604965548,-0.0372884436273752,0.02935363364997635,0.00640698995793711,532 168
2021_09_05,167,534,2.992684751643515,0.4133281701050542,-0.07546761909348751,0.05404966676174789,0.00102354128438487,-0.00501554317982434,-0.04855963783374768,-0.04165135988118027,0.00817313332725256,-0.0034039541847047,534 167
2021_09_05,167,533,3.0497148732589485,0.4122625139482248,-0.03328693708447547,0.05214634335526898,0.02642379310403976,0.00335652374285923,-0.04290162818661305,-0.00589773273803982,0.02146827155811484,-0.00159874300674284,533 167
2021_09_05,167,532,3.0517804531643726,0.4308841609149052,-0.0720745956025661,0.05947416444245785,0.03014821783014715,0.00163682585533213,-0.037966095073134,-0.00653221947298411,0.03666053077258926,0.01902912911379043,532 167
2021_09_05,166,534,3.040535122202237,0.40855704332787446,-0.04266294051542223,0.05105585857558751,0.02064953580773211,-0.03911416513427834,-0.02407246461641636,-0.02264724901854412,0.00715634237792552,0.00443851451851202,534 166
2021_09_05,166,533,3.117155043170549,0.42687939600080954,-0.04790714644593606,0.04777242080309882,0.0034204225328047,-0.02301092182186612,-0.02217763554303573,-0.03381320016086003,0.01790798145205246,0.01507234044578814,533 166
2021_11_02,172,535,2.3169007506275596,0.03902231443885044,-0.01552732648329553,0.02644299935343431,0.0087095212166721,-0.00653763616798573,-0.00306613069126119,-0.00961823446042525,0.00472555604828151,0.00350206412731603,535 172
2021_11_02,172,534,2.3146852902295647,0.03683021776938745,-0.01566081117893381,0.0253701425213028,0.00679328253068117,-0.00304190451080738,-0.00276308529913448,-0.00624364008313962,0.00450564574189393,8.61012984954581e-4,534 172
2021_11_02,171,536,2.3185965556379653,0.03695262969967608,-0.01345747687243922,0.02532897938881007,0.00322056166444568,-0.00534151703558911,-0.01335914154271275,-0.0027382098140116,0.00654214554231303,-3.547255808129101e-4,536 171
2021_11_02,170,537,2.3196350563989467,0.03750725251590775,-0.01902225542410871,0.02289622579922138,0.00395574840609044,-0.00266617921323389,-0.00435142402203161,-0.00944831791403438,0.00804423082061601,0.00418098996741308,537 170
2021_11_02,170,536,2.321122847791218,0.03822078460389824,-0.01564528800723295,0.0275845810389796,0.0121097422053877,-0.01014002005336697,-2.7959974433697157e-4,-0.00242108931116165,0.00572023422723689,0.00615817267000183,536 170
2021_11_02,171,532,2.332860808516061,0.03846641335780686,-0.01290212397321366,0.02415923017363243,0.00425521088866982,-0.00384124081414326,-0.0084207638751323,-0.00428240252961401,0.00546147199168417,0.0037600682604009,532 171
2021_11_02,170,532,2.319091006937255,0.03769222219450101,-0.01282828139770611,0.02588305629237254,7.676718018494524e-4,-0.00807866364739728,-0.00532597017974891,-0.00367328256971991,0.00332089170305122,-0.0013445618615276,532 170
2021_11_02,170,531,2.321189677413,0.03717180548544101,-0.01814239887575405,0.02402922706967025,0.00990049919852838,-0.00792279029487118,-0.00508922520695486,-0.00287317073552713,0.01154864702578689,0.00118568151569289,531 170
2021_11_02,172,533,2.313950012743986,0.03803301173800892,-0.01821344441519121,0.02481772543265202,0.01118961227387885,-0.00679707763399413,-0.00622054224533156,-0.0075354627974698,0.00633861947131661,0.00161774800691463,533 172
2021_11_02,171,535,2.319174816258178,0.03817670449498614,-0.01962740105830179,0.02401407342547848,0.00746072310157251,-0.00147221514027778,-0.00954534018708491,-0.00813728544458073,0.00772660844848186,0.0035026867826212,535 171
2021_11_02,171,534,2.3159552155144607,0.03693495900401028,-0.01271877879031058,0.02400951999690961,0.00565737710223062,-0.00386977551126259,-0.01072165362699607,-0.00333066774621833,0.00777157250005754,8.306258993805715e-4,534 171
2021_11_02,171,533,2.3190225381371095,0.03932869305428455,-0.02020782664846852,0.02396807508388023,0.00719496117286094,-0.00389963352502638,-0.0085709822126213,-0.00493481943728296,0.00532994717279103,0.00676864367100356,533 171
2021_11_02,170,535,2.315142271026761,0.03754169033861698,-0.02024416754857662,0.02333985234313017,0.00213909446699722,-0.01047055179087225,-0.00484861400663519,-0.0079748822520909,0.00688909749927936,0.00161386187086348,535 170
2021_11_02,170,534,2.3121562704215575,0.03532371354483947,-0.01422832771291924,0.02450088837895474,0.00685048709763518,-0.00908866159880211,-0.00191782688309444,-0.0091249459663275,0.00170020085492584,-7.539232379410801e-4,534 170
2021_11_02,170,533,2.308234062421739,0.03651370722538695,-0.0234919014509498,0.02332143331982095,0.00166448651572332,-0.00715005355418874,-0.00446167998907082,-0.00930799765639871,0.00923774381978657,0.00167212409110004,533 170
2021_11_02,169,535,2.316793415449028,0.03555989002090583,-0.01849875553606708,0.02474851419390138,0.00337723098702845,-0.0044009617792311,-0.00915046685275864,-0.00625680359665143,0.0045058740156611,0.00174584103370566,535 169
2021_11_02,169,534,2.318312734606948,0.03495298302241989,-0.01726944379430302,0.02374446987304909,0.01018801939752212,-0.00483993500388389,-0.00845420163713471,0.00117616117006488,0.00535929833142668,-0.00103972187805341,534 169
2021_11_02,169,533,2.3245285432639076,0.03841568102857429,-0.01954364397797008,0.02391303061773604,0.00733843706543824,-8.871718370487558e-4,-0.00753982450063593,-0.01426864150214068,0.00773319252527166,0.00311927862373231,533 169
2021_11_02,169,537,2.3157531053800704,0.03619659287728491,-0.02020495813444135,0.02253227082719469,0.00246578808208085,-0.00202506899840854,-0.0094268926232118,-0.01196627760224735,8.17119351484822e-4,-1.308595955260023e-4,537 169
2021_11_02,169,536,2.3137863728700765,0.03746160200959404,-0.0173991954440663,0.02294248016499941,0.01017175824611138,-0.00291048357308262,-0.00953196873741099,-0.00149971025739328,0.00927774807267426,0.00174956160701196,536 169
2021_11_02,168,536,2.3057444369864477,0.03361987324513864,-0.0230478508323785,0.02273664797764735,0.00337750456055294,-0.00410073074964878,-0.00566619747151643,-0.00815479407184915,0.00720842840277794,0.00582287998662171,536 168
2021_11_02,167,536,2.3159472338983176,0.03376439791140258,-0.01788717671982795,0.02397102940304105,0.00561782050200265,-0.00279555554212036,-0.00334461813501578,-0.00757431921521022,7.008306808740095e-4,7.372204474157922e-4,536 167
2021_11_02,167,535,2.3148123834603456,0.03601543879543949,-0.01852930879515534,0.0241966826328745,0.01354719280050686,-0.0039028224856896,-0.00443306012679058,-0.00520714125705989,0.01041770797981578,-6.62395388386151e-4,535 167
2021_11_02,169,532,2.321270901610318,0.03396235961024642,-0.01754882305274743,0.02610883433445136,0.01082661849529838,-2.6770861525567125e-4,-0.00674784904447926,-0.00889678635987789,0.00346319844370078,0.00151906364999062,532 169
2021_11_02,169,531,2.314614837932721,0.03547684466137039,-0.01885675901098347,0.02367368446652891,0.00856158144009731,-0.00480998639962573,-0.00644593015434103,-0.00752697507407547,0.00307165080830135,0.00651847866792315,531 169
2021_11_02,168,531,2.3084702564011517,0.03506171781029488,-0.01793669352765204,0.02532941715770441,0.00376241640797722,-0.00723695100038397,-0.00948319811407493,-0.00398269017613084,0.00315120692819989,5.697122085856054e-4,531 168
2021_11_02,168,535,2.3136369864456365,0.0362535796974268,-0.0188936984421715,0.02556488058626988,0.00259423985044539,-0.01323850745618202,-0.00747763042875592,-0.00463166802595024,0.00196861836392272,0.00450120638465213,535 168
2021_11_02,168,534,2.31815078112135,0.03684873006889824,-0.02031786767606246,0.02560360061615555,0.00103130619842699,-0.00925716361379701,-0.00832378667727885,-0.00821296213104577,0.00232893243063257,0.00147965608457061,534 168
2021_11_02,168,533,2.317504844436393,0.03453702103740949,-0.01898341437452868,0.02423032391221186,0.00510682563001763,-0.00697566242408159,-0.00547631857269247,-0.00621922784587821,0.00370534641017422,0.00115331814012981,533 168
2021_11_02,168,532,2.3051214586330944,0.0355100874456873,-0.02330708633082222,0.02211468171966572,0.00429356359081492,-0.00719534812652938,-0.00742076487732445,-0.00357160648463301,0.0130010137969207,0.00227179602469709,532 168
2021_11_02,167,534,2.322011710500928,0.03624087288061417,-0.01813737727189459,0.0238358226787418,0.00488537128214664,-0.00570165251383764,-0.00465140971685082,-0.00742601105218966,0.00706843138013127,0.00110558033794306,534 167
2021_11_02,167,533,2.3183525447375524,0.03476500287311095,-0.01579433077615025,0.02522256207476535,0.01138747025849736,-0.00435086157957707,-0.00677350873459672,-0.00791320037424055,0.00600244498026932,-0.00102533575529412,533 167
2021_11_02,167,532,2.321778727197378,0.03594554579219999,-0.01956287622782884,0.02442511925313515,0.00511477532494192,-0.00661764073656076,-0.00247419199014897,-0.01220168810106473,0.00505521871078329,0.0050244250522094,532 167
2021_11_02,166,534,2.3156170418908486,0.0357408941000024,-0.01881734461222013,0.02241456150058726,0.00274722356103639,-0.00580196916294203,-0.00837538587684638,-0.00417730518510119,0.00614969642128959,0.00481646578539382,534 166
2021_11_02,166,533,2.3093711172757647,0.03683973442721222,-0.02044345045519391,0.02533418107873747,0.00672630059585983,-0.00686588977555681,-0.00667439556097771,-0.00537724456913669,0.0028013896676014,0.00329704114384334,533 166
2021_11_02,166,535,2.316552082493625,0.03839445565123169,-0.02147382729942752,0.02495455746216521,0.00571356709547026,-0.0026260713596104,-0.00808050313721244,-0.005819452552006,0.00412344427066543,0.00499431871921175,535 166
2021_12_13,172,535,2.637601244959951,0.08974182861721174,-0.050198732528784,0.02053850560858208,0.03544885813746325,-0.01100856931608332,-0.02891149900320946,-0.02622934303256195,0.00748285713709752,0.02650920849025577,535 172
2021_12_13,171,536,2.632195228961615,0.08991936780820356,-0.00906199638162177,0.02054051919334736,-0.00948766674145512,-0.03549519169187208,-0.01711971304637217,-0.03164420113849534,0.00431353402774035,-0.01878100861019906,536 171
2021_12_13,171,535,2.6311116415776055,0.10535241878002384,-0.02142430132298951,0.02284371485251416,0.00438846778640579,-0.03802826034444903,-0.01213078116189851,-0.01273062093585089,0.01761021920415368,0.01270071952038994,535 171
2021_12_13,170,537,2.6686243798479934,0.10004606440308064,-0.04114920056490619,0.02654472027308928,0.02431545286319184,-1.417247075658351e-4,-0.03698926607645882,-0.02579389726312821,0.03524369544405824,0.01655215395706323,537 170
2021_12_13,170,536,2.6351903564817576,0.09933203824316016,-0.04489111785678287,0.0267984686156754,0.0214140769971133,-0.01274044234417935,-0.02444204549420359,-0.05102235931876287,-0.00880068780406363,0.0277710747238205,536 170
2021_12_13,170,535,2.6552701010812876,0.0950703643323161,-0.03599581998601727,0.01801116186223245,0.03184920776347204,-0.0033736313159829,-0.02146533720337001,-0.05412373033806669,0.00657219741704136,0.01832987315129787,535 170
2021_12_13,172,534,2.624131603877609,0.0964203268685593,-0.03668109339916819,0.01499110005137371,0.01932266920524838,-0.00988219713719999,-0.01397087007050163,-0.0459616710212334,0.00255407108240858,0.00709368176776339,534 172
