,x,y,transverse_mercator,lon,lat,sza,vza,saa,vaa,raa,rhot_401,rhos_401,rhot_412,rhos_412,rhot_443,rhos_443,rhot_490,rhos_490,rhot_510,rhos_510,rhot_560,rhos_560,rhot_620,rhos_620,rhot_665,rhos_665,rhot_674,rhos_674,rhot_681,rhos_681,rhot_709,rhos_709,rhot_754,rhos_754,rhot_762,rhot_765,rhot_768,rhos_768,rhot_779,rhos_779,rhot_865,rhos_865,rhot_884,rhos_884,rhot_899,rhot_939,rhot_1016,rhos_1016,geometry
0,294150.0,4785750.0,9.969209968386869e+36,-89.535446,43.197784,30.329063,31.982296,124.06738,101.18434,22.883041,0.22256409,0.04225884,0.20862342,0.046272624,0.18401334,0.063545644,0.1574112,0.07875777,0.15131329,0.087426305,0.14831114,0.115677394,0.13750182,0.11782317,0.13727893,0.118378244,0.1379217,0.11912301,0.13928209,0.12153405,0.17468245,0.16721636,0.2769057,0.28133798,0.10433482,0.1638067,0.26039654,0.288885,0.2876821,0.29099044,0.30993924,0.3155655,0.31160676,0.31881487,0.21479474,0.0891645,0.310863,0.32096684,POINT (-89.53544616699219 43.197784423828125)
1,294150.0,4785450.0,9.969209968386869e+36,-89.53533,43.195087,30.327513,31.979284,124.063736,101.18472,22.879002,0.22133921,0.040195603,0.20739609,0.044294424,0.1826572,0.0615591,0.15527232,0.075882584,0.14937891,0.08486717,0.14660324,0.113445476,0.13420783,0.11368083,0.1334585,0.11385603,0.1340465,0.114585735,0.1354782,0.11709797,0.17314826,0.16543925,0.28948233,0.2952643,0.10878949,0.17128412,0.27233005,0.30320925,0.30080906,0.30530244,0.3229189,0.32945767,0.3242392,0.33236036,0.22359055,0.09233377,0.31937248,0.33006397,POINT (-89.53533172607422 43.19508743286133)
2,294150.0,4785150.0,9.969209968386869e+36,-89.53522,43.192387,30.325636,31.973837,124.06064,101.185455,22.875183,0.22424172,0.045115083,0.20947027,0.047661494,0.18430813,0.06399264,0.15635139,0.07734092,0.14989172,0.08555139,0.14692405,0.11386817,0.13197109,0.11086754,0.13033447,0.11015658,0.13065323,0.110610895,0.1315193,0.11247855,0.17177442,0.16384809,0.29859105,0.30533427,0.114001095,0.1784393,0.2814832,0.3141781,0.31039256,0.31573468,0.33181632,0.33896872,0.33285978,0.3415931,0.23090312,0.09747969,0.32365188,0.33463603,POINT (-89.53521728515625 43.192386627197266)
3,294150.0,4784850.0,9.969209968386869e+36,-89.53511,43.18969,30.323631,31.96743,124.05778,101.18632,22.871452,0.229199,0.053480748,0.21417667,0.05526694,0.18894807,0.07080391,0.16072279,0.083224714,0.1537338,0.090642154,0.1501186,0.11804787,0.13429154,0.113790534,0.1324275,0.11263817,0.132678,0.11298555,0.13331652,0.11457826,0.17336465,0.16569184,0.2954073,0.30181596,0.116100095,0.17889264,0.2790905,0.31131202,0.307099,0.3121507,0.32910982,0.3360759,0.33081648,0.33940482,0.23145396,0.10260285,0.32388237,0.3348817,POINT (-89.53511047363281 43.18968963623047)
4,294150.0,4784550.0,9.969209968386869e+36,-89.534996,43.18699,30.322887,31.970427,124.05272,101.18586,22.866863,0.23699312,0.0665248,0.22279136,0.06908005,0.19773848,0.08362946,0.16997819,0.09562653,0.16318268,0.10311169,0.15918612,0.12987599,0.1448949,0.12711339,0.14409922,0.12644605,0.14443295,0.12674205,0.14510807,0.12832485,0.18364945,0.17759591,0.29759377,0.3042316,0.11999006,0.18193595,0.281562,0.31427157,0.30942544,0.31468162,0.33259442,0.33979917,0.3350645,0.34395227,0.23663518,0.110227704,0.33106098,0.34254798,POINT (-89.53499603271484 43.186988830566406)
5,294150.0,4784250.0,9.969209968386869e+36,-89.53488,43.18429,30.320887,31.964046,124.04984,101.18672,22.863127,0.24566486,0.0809634,0.2320729,0.08388454,0.20794663,0.09845769,0.1809558,0.11028348,0.17476866,0.11834899,0.17081988,0.145009,0.15849411,0.14415455,0.15950061,0.14462045,0.16026588,0.145225,0.1613303,0.14719012,0.19861728,0.19488479,0.31479657,0.32321537,0.12799852,0.19375838,0.29747793,0.33330712,0.32693782,0.33371192,0.35006717,0.3584482,0.35241622,0.36250603,0.2502799,0.11989999,0.34793717,0.36055148,POINT (-89.53488159179688 43.18429183959961)
6,294150.0,4783950.0,9.969209968386869e+36,-89.534775,43.181595,30.318823,31.957186,124.04708,101.18765,22.859436,0.25532237,0.09691718,0.24218738,0.099897616,0.21872337,0.11401497,0.1928635,0.12610371,0.18644911,0.13364145,0.18278947,0.16052143,0.17253964,0.16169564,0.17536555,0.16328332,0.1767375,0.16439359,0.17820543,0.16675349,0.21253905,0.21092495,0.3266685,0.33628786,0.13556051,0.2029613,0.30868098,0.3466775,0.33879828,0.34657407,0.36146566,0.37059414,0.3632056,0.37402502,0.2610297,0.12914737,0.35707456,0.3702878,POINT (-89.53477478027344 43.18159484863281)
7,294150.0,4783650.0,9.969209968386869e+36,-89.53466,43.178894,30.316027,31.94487,124.045586,101.18934,22.856247,0.26307023,0.109639615,0.25002837,0.11224246,0.2273626,0.12642634,0.20193827,0.13811313,0.19550055,0.14545032,0.19215369,0.17262058,0.18194266,0.17340791,0.18603891,0.17580767,0.18756765,0.17696571,0.18941325,0.17971416,0.22275203,0.22266836,0.33471832,0.3451385,0.1408903,0.20903885,0.31607887,0.35549363,0.34611946,0.35450283,0.3693212,0.3789553,0.37083676,0.3821635,0.26862392,0.13685332,0.36465302,0.37835655,POINT (-89.53466033935547 43.17889404296875)
8,294150.0,4783350.0,9.969209968386869e+36,-89.534546,43.176197,30.314978,31.94559,124.04106,101.1892,22.851866,0.26834184,0.11822369,0.255224,0.12036073,0.23299398,0.13446763,0.20737097,0.1452713,0.20121683,0.15287887,0.19744387,0.17943552,0.18796538,0.18089218,0.1926436,0.18354179,0.19411302,0.18454872,0.19614045,0.18747804,0.2298472,0.23081261,0.3384953,0.3492871,0.14347045,0.21211538,0.31903735,0.359016,0.3490831,0.3577098,0.37319297,0.38307363,0.37447217,0.3860383,0.2728493,0.14107431,0.37062517,0.38471207,POINT (-89.5345458984375 43.17619705200195)
9,294150.0,4783050.0,9.969209968386869e+36,-89.53444,43.173496,30.313826,31.94553,124.03672,101.18917,22.847555,0.2735765,0.12671196,0.26083472,0.12909372,0.23855017,0.14237687,0.21318088,0.15290906,0.20721298,0.16065428,0.20272501,0.18622805,0.19404683,0.18843862,0.19961368,0.19169304,0.20125233,0.19280921,0.20285115,0.19521332,0.23562576,0.23743822,0.34068543,0.35169142,0.14610134,0.21498965,0.32126904,0.36167186,0.35123986,0.36004266,0.3752184,0.38522705,0.3772256,0.388972,0.27609843,0.14578311,0.37355217,0.3878255,POINT (-89.53443908691406 43.17349624633789)
